wavelength, nm;	absorption
357.00;	0.2894
357.28;	0.2942
357.56;	0.2991
357.84;	0.3040
358.12;	0.3090
358.40;	0.3141
358.68;	0.3192
358.96;	0.3244
359.24;	0.3297
359.52;	0.3350
359.80;	0.3404
360.08;	0.3459
360.36;	0.3514
360.65;	0.3570
360.93;	0.3627
361.21;	0.3684
361.49;	0.3742
361.77;	0.3801
362.05;	0.3861
362.33;	0.3921
362.61;	0.3982
362.89;	0.4044
363.17;	0.4106
363.45;	0.4170
363.73;	0.4234
364.01;	0.4298
364.29;	0.4364
364.57;	0.4430
364.85;	0.4497
365.13;	0.4565
365.41;	0.4633
365.69;	0.4703
365.97;	0.4773
366.25;	0.4844
366.53;	0.4915
366.81;	0.4988
367.09;	0.5061
367.38;	0.5135
367.66;	0.5210
367.94;	0.5285
368.22;	0.5362
368.50;	0.5439
368.78;	0.5517
369.06;	0.5596
369.34;	0.5675
369.62;	0.5756
369.90;	0.5837
370.18;	0.5919
370.46;	0.6002
370.74;	0.6086
371.02;	0.6171
371.30;	0.6256
371.58;	0.6343
371.86;	0.6430
372.14;	0.6518
372.42;	0.6607
372.70;	0.6696
372.98;	0.6787
373.26;	0.6878
373.54;	0.6970
373.82;	0.7064
374.11;	0.7157
374.39;	0.7252
374.67;	0.7348
374.95;	0.7444
375.23;	0.7542
375.51;	0.7640
375.79;	0.7739
376.07;	0.7839
376.35;	0.7940
376.63;	0.8041
376.91;	0.8144
377.19;	0.8247
377.47;	0.8352
377.75;	0.8457
378.03;	0.8563
378.31;	0.8669
378.59;	0.8777
378.87;	0.8886
379.15;	0.8995
379.43;	0.9105
379.71;	0.9216
379.99;	0.9328
380.27;	0.9441
380.55;	0.9554
380.83;	0.9669
381.12;	0.9784
381.40;	0.9900
381.68;	1.0017
381.96;	1.0135
382.24;	1.0253
382.52;	1.0373
382.80;	1.0493
383.08;	1.0614
383.36;	1.0736
383.64;	1.0859
383.92;	1.0982
384.20;	1.1106
384.48;	1.1231
384.76;	1.1357
385.04;	1.1484
385.32;	1.1611
385.60;	1.1739
385.88;	1.1868
386.16;	1.1998
386.44;	1.2129
386.72;	1.2260
387.00;	1.2392
387.28;	1.2524
387.56;	1.2658
387.85;	1.2792
388.13;	1.2927
388.41;	1.3063
388.69;	1.3199
388.97;	1.3336
389.25;	1.3474
389.53;	1.3612
389.81;	1.3751
390.09;	1.3891
390.37;	1.4031
390.65;	1.4172
390.93;	1.4314
391.21;	1.4456
391.49;	1.4599
391.77;	1.4742
392.05;	1.4886
392.33;	1.5031
392.61;	1.5176
392.89;	1.5322
393.17;	1.5469
393.45;	1.5615
393.73;	1.5763
394.01;	1.5911
394.29;	1.6059
394.58;	1.6209
394.86;	1.6358
395.14;	1.6508
395.42;	1.6658
395.70;	1.6809
395.98;	1.6961
396.26;	1.7113
396.54;	1.7265
396.82;	1.7417
397.10;	1.7570
397.38;	1.7724
397.66;	1.7878
397.94;	1.8032
398.22;	1.8186
398.50;	1.8341
398.78;	1.8496
399.06;	1.8651
399.34;	1.8807
399.62;	1.8963
399.90;	1.9119
400.18;	1.9276
400.46;	1.9432
400.74;	1.9589
401.02;	1.9746
401.30;	1.9903
401.59;	2.0061
401.87;	2.0218
402.15;	2.0376
402.43;	2.0533
402.71;	2.0691
402.99;	2.0849
403.27;	2.1007
403.55;	2.1165
403.83;	2.1323
404.11;	2.1481
404.39;	2.1639
404.67;	2.1797
404.95;	2.1955
405.23;	2.2113
405.51;	2.2271
405.79;	2.2429
406.07;	2.2587
406.35;	2.2744
406.63;	2.2902
406.91;	2.3059
407.19;	2.3216
407.47;	2.3373
407.75;	2.3529
408.03;	2.3685
408.32;	2.3842
408.60;	2.3997
408.88;	2.4153
409.16;	2.4308
409.44;	2.4463
409.72;	2.4617
410.00;	2.4772
410.28;	2.4925
410.56;	2.5079
410.84;	2.5232
411.12;	2.5384
411.40;	2.5536
411.68;	2.5688
411.96;	2.5839
412.24;	2.5989
412.52;	2.6139
412.80;	2.6288
413.08;	2.6437
413.36;	2.6585
413.64;	2.6733
413.92;	2.6880
414.20;	2.7026
414.48;	2.7171
414.76;	2.7316
415.05;	2.7460
415.33;	2.7604
415.61;	2.7746
415.89;	2.7888
416.17;	2.8029
416.45;	2.8169
416.73;	2.8309
417.01;	2.8447
417.29;	2.8585
417.57;	2.8721
417.85;	2.8857
418.13;	2.8992
418.41;	2.9126
418.69;	2.9259
418.97;	2.9391
419.25;	2.9522
419.53;	2.9652
419.81;	2.9781
420.09;	2.9908
420.37;	3.0035
420.65;	3.0161
420.93;	3.0285
421.21;	3.0408
421.49;	3.0531
421.77;	3.0652
422.06;	3.0771
422.34;	3.0890
422.62;	3.1007
422.90;	3.1123
423.18;	3.1238
423.46;	3.1352
423.74;	3.1464
424.02;	3.1575
424.30;	3.1684
424.58;	3.1793
424.86;	3.1900
425.14;	3.2005
425.42;	3.2109
425.70;	3.2212
425.98;	3.2313
426.26;	3.2413
426.54;	3.2511
426.82;	3.2608
427.10;	3.2703
427.38;	3.2797
427.66;	3.2890
427.94;	3.2980
428.22;	3.3070
428.50;	3.3157
428.79;	3.3243
429.07;	3.3328
429.35;	3.3411
429.63;	3.3492
429.91;	3.3572
430.19;	3.3650
430.47;	3.3726
430.75;	3.3801
431.03;	3.3874
431.31;	3.3945
431.59;	3.4015
431.87;	3.4083
432.15;	3.4149
432.43;	3.4213
432.71;	3.4276
432.99;	3.4337
433.27;	3.4396
433.55;	3.4454
433.83;	3.4509
434.11;	3.4563
434.39;	3.4615
434.67;	3.4665
434.95;	3.4714
435.23;	3.4760
435.52;	3.4805
435.80;	3.4848
436.08;	3.4889
436.36;	3.4928
436.64;	3.4966
436.92;	3.5001
437.20;	3.5035
437.48;	3.5066
437.76;	3.5096
438.04;	3.5124
438.32;	3.5150
438.60;	3.5175
438.88;	3.5197
439.16;	3.5217
439.44;	3.5236
439.72;	3.5252
440.00;	3.5267
440.28;	3.5280
440.56;	3.5290
440.84;	3.5299
441.12;	3.5306
