wavelength, nm;	absorption
357.00;	0.2905
357.32;	0.2960
357.64;	0.3016
357.96;	0.3072
358.27;	0.3130
358.59;	0.3188
358.91;	0.3247
359.23;	0.3307
359.55;	0.3368
359.87;	0.3430
360.19;	0.3492
360.51;	0.3556
360.82;	0.3620
361.14;	0.3685
361.46;	0.3752
361.78;	0.3819
362.10;	0.3887
362.42;	0.3956
362.74;	0.4026
363.05;	0.4097
363.37;	0.4169
363.69;	0.4241
364.01;	0.4315
364.33;	0.4390
364.65;	0.4466
364.97;	0.4542
365.29;	0.4620
365.60;	0.4699
365.92;	0.4778
366.24;	0.4859
366.56;	0.4941
366.88;	0.5024
367.20;	0.5108
367.52;	0.5192
367.83;	0.5278
368.15;	0.5365
368.47;	0.5453
368.79;	0.5542
369.11;	0.5632
369.43;	0.5723
369.75;	0.5815
370.06;	0.5909
370.38;	0.6003
370.70;	0.6098
371.02;	0.6195
371.34;	0.6293
371.66;	0.6391
371.98;	0.6491
372.30;	0.6592
372.61;	0.6694
372.93;	0.6797
373.25;	0.6901
373.57;	0.7006
373.89;	0.7113
374.21;	0.7220
374.53;	0.7329
374.84;	0.7438
375.16;	0.7549
375.48;	0.7661
375.80;	0.7774
376.12;	0.7888
376.44;	0.8003
376.76;	0.8120
377.08;	0.8237
377.39;	0.8356
377.71;	0.8475
378.03;	0.8596
378.35;	0.8718
378.67;	0.8841
378.99;	0.8965
379.31;	0.9090
379.62;	0.9217
379.94;	0.9344
380.26;	0.9473
380.58;	0.9602
380.90;	0.9733
381.22;	0.9865
381.54;	0.9998
381.86;	1.0131
382.17;	1.0267
382.49;	1.0403
382.81;	1.0540
383.13;	1.0678
383.45;	1.0817
383.77;	1.0957
384.09;	1.1099
384.40;	1.1241
384.72;	1.1385
385.04;	1.1529
385.36;	1.1674
385.68;	1.1821
386.00;	1.1968
386.32;	1.2117
386.64;	1.2266
386.95;	1.2416
387.27;	1.2568
387.59;	1.2720
387.91;	1.2873
388.23;	1.3027
388.55;	1.3182
388.87;	1.3338
389.18;	1.3495
389.50;	1.3653
389.82;	1.3811
390.14;	1.3971
390.46;	1.4131
390.78;	1.4292
391.10;	1.4454
391.41;	1.4617
391.73;	1.4781
392.05;	1.4945
392.37;	1.5110
392.69;	1.5276
393.01;	1.5442
393.33;	1.5610
393.65;	1.5778
393.96;	1.5946
394.28;	1.6116
394.60;	1.6286
394.92;	1.6456
395.24;	1.6628
395.56;	1.6800
395.88;	1.6972
396.19;	1.7145
396.51;	1.7319
396.83;	1.7493
397.15;	1.7667
397.47;	1.7843
397.79;	1.8018
398.11;	1.8194
398.43;	1.8371
398.74;	1.8547
399.06;	1.8725
399.38;	1.8902
399.70;	1.9080
400.02;	1.9258
400.34;	1.9437
400.66;	1.9616
400.97;	1.9795
401.29;	1.9974
401.61;	2.0154
401.93;	2.0333
402.25;	2.0513
402.57;	2.0693
402.89;	2.0873
403.21;	2.1054
403.52;	2.1234
403.84;	2.1414
404.16;	2.1595
404.48;	2.1775
404.80;	2.1955
405.12;	2.2135
405.44;	2.2315
405.75;	2.2495
406.07;	2.2675
406.39;	2.2855
406.71;	2.3035
407.03;	2.3214
407.35;	2.3393
407.67;	2.3572
407.99;	2.3750
408.30;	2.3928
408.62;	2.4106
408.94;	2.4283
409.26;	2.4460
409.58;	2.4637
409.90;	2.4813
410.22;	2.4988
410.53;	2.5163
410.85;	2.5338
411.17;	2.5511
411.49;	2.5685
411.81;	2.5857
412.13;	2.6029
412.45;	2.6201
412.76;	2.6371
413.08;	2.6541
413.40;	2.6710
413.72;	2.6878
414.04;	2.7045
414.36;	2.7212
414.68;	2.7377
415.00;	2.7542
415.31;	2.7705
415.63;	2.7868
415.95;	2.8030
416.27;	2.8190
416.59;	2.8350
416.91;	2.8508
417.23;	2.8666
417.54;	2.8822
417.86;	2.8977
418.18;	2.9130
418.50;	2.9283
418.82;	2.9434
419.14;	2.9584
419.46;	2.9733
419.78;	2.9880
420.09;	3.0026
420.41;	3.0170
420.73;	3.0313
421.05;	3.0455
421.37;	3.0595
421.69;	3.0733
422.01;	3.0870
422.32;	3.1006
422.64;	3.1139
422.96;	3.1272
423.28;	3.1402
423.60;	3.1531
423.92;	3.1658
424.24;	3.1784
424.56;	3.1907
424.87;	3.2029
425.19;	3.2149
425.51;	3.2268
425.83;	3.2384
426.15;	3.2499
426.47;	3.2612
426.79;	3.2722
427.10;	3.2831
427.42;	3.2938
427.74;	3.3043
428.06;	3.3146
428.38;	3.3247
428.70;	3.3346
429.02;	3.3443
429.34;	3.3538
429.65;	3.3630
429.97;	3.3721
430.29;	3.3809
430.61;	3.3896
430.93;	3.3980
431.25;	3.4062
431.57;	3.4141
431.88;	3.4219
432.20;	3.4294
432.52;	3.4367
432.84;	3.4438
433.16;	3.4507
433.48;	3.4573
433.80;	3.4637
434.11;	3.4698
434.43;	3.4757
434.75;	3.4814
435.07;	3.4869
435.39;	3.4921
435.71;	3.4971
436.03;	3.5018
436.35;	3.5063
436.66;	3.5105
436.98;	3.5146
437.30;	3.5183
437.62;	3.5219
437.94;	3.5251
438.26;	3.5282
438.58;	3.5310
438.89;	3.5335
439.21;	3.5358
439.53;	3.5379
439.85;	3.5397
440.17;	3.5412
440.49;	3.5425
440.81;	3.5436
441.13;	3.5444
441.44;	3.5449
441.76;	3.5453
442.08;	3.5453
442.40;	3.5451
442.72;	3.5447
443.04;	3.5440
443.36;	3.5431
443.67;	3.5419
443.99;	3.5405
444.31;	3.5388
444.63;	3.5368
444.95;	3.5347
