wavelength, nm;	absorption
373.00;	0.5284
373.31;	0.5363
373.63;	0.5444
373.94;	0.5525
374.25;	0.5607
374.57;	0.5690
374.88;	0.5773
375.19;	0.5858
375.51;	0.5943
375.82;	0.6030
376.13;	0.6117
376.45;	0.6204
376.76;	0.6293
377.07;	0.6383
377.39;	0.6473
377.70;	0.6564
378.01;	0.6656
378.33;	0.6749
378.64;	0.6843
378.95;	0.6937
379.27;	0.7033
379.58;	0.7129
379.90;	0.7226
380.21;	0.7324
380.52;	0.7422
380.84;	0.7522
381.15;	0.7622
381.46;	0.7723
381.78;	0.7825
382.09;	0.7928
382.40;	0.8031
382.72;	0.8135
383.03;	0.8240
383.34;	0.8346
383.66;	0.8453
383.97;	0.8560
384.28;	0.8669
384.60;	0.8778
384.91;	0.8887
385.22;	0.8998
385.54;	0.9109
385.85;	0.9221
386.16;	0.9334
386.48;	0.9447
386.79;	0.9562
387.10;	0.9676
387.42;	0.9792
387.73;	0.9908
388.04;	1.0026
388.36;	1.0143
388.67;	1.0262
388.98;	1.0381
389.30;	1.0501
389.61;	1.0621
389.92;	1.0742
390.24;	1.0864
390.55;	1.0986
390.86;	1.1109
391.18;	1.1233
391.49;	1.1357
391.80;	1.1482
392.12;	1.1607
392.43;	1.1733
392.74;	1.1860
393.06;	1.1987
393.37;	1.2114
393.69;	1.2243
394.00;	1.2371
394.31;	1.2500
394.63;	1.2630
394.94;	1.2760
395.25;	1.2891
395.57;	1.3022
395.88;	1.3153
396.19;	1.3285
396.51;	1.3417
396.82;	1.3550
397.13;	1.3683
397.45;	1.3816
397.76;	1.3950
398.07;	1.4084
398.39;	1.4219
398.70;	1.4354
399.01;	1.4489
399.33;	1.4624
399.64;	1.4760
399.95;	1.4895
400.27;	1.5031
400.58;	1.5168
400.89;	1.5304
401.21;	1.5441
401.52;	1.5578
401.83;	1.5715
402.15;	1.5852
402.46;	1.5989
402.77;	1.6126
403.09;	1.6263
403.40;	1.6401
403.71;	1.6538
404.03;	1.6676
404.34;	1.6813
404.65;	1.6950
404.97;	1.7088
405.28;	1.7225
405.59;	1.7362
405.91;	1.7500
406.22;	1.7637
406.54;	1.7774
406.85;	1.7910
407.16;	1.8047
407.48;	1.8183
407.79;	1.8319
408.10;	1.8455
408.42;	1.8591
408.73;	1.8726
409.04;	1.8861
409.36;	1.8996
409.67;	1.9131
409.98;	1.9265
410.30;	1.9398
410.61;	1.9532
410.92;	1.9665
411.24;	1.9797
411.55;	1.9929
411.86;	2.0060
412.18;	2.0191
412.49;	2.0322
412.80;	2.0452
413.12;	2.0581
413.43;	2.0710
413.74;	2.0838
414.06;	2.0965
414.37;	2.1092
414.68;	2.1219
415.00;	2.1344
415.31;	2.1469
415.62;	2.1593
415.94;	2.1716
416.25;	2.1838
416.56;	2.1960
416.88;	2.2081
417.19;	2.2201
417.50;	2.2320
417.82;	2.2438
418.13;	2.2556
418.44;	2.2672
418.76;	2.2788
419.07;	2.2902
419.38;	2.3016
419.70;	2.3128
420.01;	2.3240
420.33;	2.3350
420.64;	2.3459
420.95;	2.3568
421.27;	2.3675
421.58;	2.3781
421.89;	2.3886
422.21;	2.3989
422.52;	2.4092
422.83;	2.4193
423.15;	2.4293
423.46;	2.4392
423.77;	2.4489
424.09;	2.4586
424.40;	2.4681
424.71;	2.4774
425.03;	2.4867
425.34;	2.4958
425.65;	2.5047
425.97;	2.5136
426.28;	2.5222
426.59;	2.5308
426.91;	2.5392
427.22;	2.5474
427.53;	2.5555
427.85;	2.5635
428.16;	2.5713
428.47;	2.5789
428.79;	2.5864
429.10;	2.5938
429.41;	2.6010
429.73;	2.6080
430.04;	2.6149
430.35;	2.6216
430.67;	2.6281
430.98;	2.6345
431.29;	2.6408
431.61;	2.6468
431.92;	2.6527
432.23;	2.6584
432.55;	2.6640
432.86;	2.6694
433.18;	2.6746
433.49;	2.6796
433.80;	2.6845
434.12;	2.6892
434.43;	2.6937
434.74;	2.6981
435.06;	2.7022
435.37;	2.7062
435.68;	2.7101
436.00;	2.7137
436.31;	2.7171
436.62;	2.7204
436.94;	2.7235
437.25;	2.7264
437.56;	2.7292
437.88;	2.7317
438.19;	2.7341
438.50;	2.7362
438.82;	2.7382
439.13;	2.7401
439.44;	2.7417
439.76;	2.7431
440.07;	2.7444
440.38;	2.7454
440.70;	2.7463
441.01;	2.7470
441.32;	2.7475
441.64;	2.7479
441.95;	2.7480
442.26;	2.7479
442.58;	2.7477
442.89;	2.7473
443.20;	2.7467
443.52;	2.7459
443.83;	2.7449
444.14;	2.7437
444.46;	2.7424
444.77;	2.7408
445.08;	2.7391
445.40;	2.7372
445.71;	2.7351
446.03;	2.7328
446.34;	2.7304
446.65;	2.7277
446.97;	2.7249
447.28;	2.7219
447.59;	2.7187
447.91;	2.7153
448.22;	2.7118
448.53;	2.7080
448.85;	2.7041
449.16;	2.7000
449.47;	2.6958
449.79;	2.6913
450.10;	2.6867
450.41;	2.6819
450.73;	2.6770
451.04;	2.6718
451.35;	2.6665
451.67;	2.6611
451.98;	2.6554
452.29;	2.6496
452.61;	2.6436
452.92;	2.6375
453.23;	2.6312
