wavelength, nm;	absorption
392.00;	0.8604
392.25;	0.8679
392.50;	0.8754
392.75;	0.8830
393.01;	0.8905
393.26;	0.8981
393.51;	0.9058
393.76;	0.9134
394.01;	0.9211
394.26;	0.9288
394.51;	0.9366
394.77;	0.9443
395.02;	0.9521
395.27;	0.9599
395.52;	0.9677
395.77;	0.9756
396.02;	0.9834
396.27;	0.9913
396.53;	0.9992
396.78;	1.0071
397.03;	1.0151
397.28;	1.0230
397.53;	1.0310
397.78;	1.0390
398.03;	1.0470
398.29;	1.0550
398.54;	1.0631
398.79;	1.0711
399.04;	1.0792
399.29;	1.0873
399.54;	1.0954
399.79;	1.1035
400.05;	1.1116
400.30;	1.1197
400.55;	1.1278
400.80;	1.1360
401.05;	1.1441
401.30;	1.1523
401.55;	1.1605
401.80;	1.1686
402.06;	1.1768
402.31;	1.1850
402.56;	1.1932
402.81;	1.2014
403.06;	1.2096
403.31;	1.2178
403.56;	1.2260
403.82;	1.2342
404.07;	1.2424
404.32;	1.2506
404.57;	1.2588
404.82;	1.2670
405.07;	1.2752
405.32;	1.2834
405.58;	1.2916
405.83;	1.2998
406.08;	1.3080
406.33;	1.3162
406.58;	1.3244
406.83;	1.3325
407.08;	1.3407
407.34;	1.3488
407.59;	1.3570
407.84;	1.3651
408.09;	1.3732
408.34;	1.3813
408.59;	1.3894
408.84;	1.3975
409.10;	1.4055
409.35;	1.4136
409.60;	1.4216
409.85;	1.4296
410.10;	1.4376
410.35;	1.4456
410.60;	1.4536
410.86;	1.4615
411.11;	1.4694
411.36;	1.4773
411.61;	1.4852
411.86;	1.4930
412.11;	1.5009
412.36;	1.5087
412.62;	1.5164
412.87;	1.5242
413.12;	1.5319
413.37;	1.5396
413.62;	1.5473
413.87;	1.5549
414.12;	1.5625
414.38;	1.5701
414.63;	1.5776
414.88;	1.5851
415.13;	1.5926
415.38;	1.6000
415.63;	1.6074
415.88;	1.6148
416.14;	1.6221
416.39;	1.6294
416.64;	1.6366
416.89;	1.6439
417.14;	1.6510
417.39;	1.6581
417.64;	1.6652
417.89;	1.6723
418.15;	1.6793
418.40;	1.6862
418.65;	1.6931
418.90;	1.7000
419.15;	1.7068
419.40;	1.7136
419.65;	1.7203
419.91;	1.7270
420.16;	1.7336
420.41;	1.7402
420.66;	1.7467
420.91;	1.7532
421.16;	1.7596
421.41;	1.7660
421.67;	1.7723
421.92;	1.7785
422.17;	1.7847
422.42;	1.7908
422.67;	1.7969
422.92;	1.8030
423.17;	1.8089
423.43;	1.8148
423.68;	1.8207
423.93;	1.8265
424.18;	1.8322
424.43;	1.8378
424.68;	1.8434
424.93;	1.8490
425.19;	1.8544
425.44;	1.8598
425.69;	1.8652
425.94;	1.8704
426.19;	1.8756
426.44;	1.8808
426.69;	1.8858
426.95;	1.8908
427.20;	1.8958
427.45;	1.9006
427.70;	1.9054
427.95;	1.9101
428.20;	1.9148
428.45;	1.9193
428.71;	1.9238
428.96;	1.9283
429.21;	1.9326
429.46;	1.9369
429.71;	1.9411
429.96;	1.9452
430.21;	1.9493
430.47;	1.9532
430.72;	1.9571
430.97;	1.9609
431.22;	1.9647
431.47;	1.9683
431.72;	1.9719
431.97;	1.9754
432.23;	1.9788
432.48;	1.9822
432.73;	1.9854
432.98;	1.9886
433.23;	1.9917
433.48;	1.9947
433.73;	1.9976
433.98;	2.0005
434.24;	2.0033
434.49;	2.0059
434.74;	2.0085
434.99;	2.0110
435.24;	2.0135
435.49;	2.0158
435.74;	2.0181
436.00;	2.0202
436.25;	2.0223
436.50;	2.0243
436.75;	2.0262
437.00;	2.0280
437.25;	2.0298
437.50;	2.0314
437.76;	2.0330
438.01;	2.0344
438.26;	2.0358
438.51;	2.0371
438.76;	2.0383
439.01;	2.0395
439.26;	2.0405
439.52;	2.0414
439.77;	2.0423
440.02;	2.0431
440.27;	2.0437
440.52;	2.0443
440.77;	2.0448
441.02;	2.0452
441.28;	2.0456
441.53;	2.0458
441.78;	2.0459
442.03;	2.0460
442.28;	2.0460
442.53;	2.0458
442.78;	2.0456
443.04;	2.0453
443.29;	2.0449
443.54;	2.0444
443.79;	2.0439
444.04;	2.0432
444.29;	2.0425
444.54;	2.0416
444.80;	2.0407
445.05;	2.0397
445.30;	2.0386
445.55;	2.0374
445.80;	2.0361
446.05;	2.0348
446.30;	2.0333
446.56;	2.0318
446.81;	2.0301
447.06;	2.0284
447.31;	2.0266
447.56;	2.0247
447.81;	2.0227
448.06;	2.0207
448.32;	2.0185
448.57;	2.0163
448.82;	2.0140
449.07;	2.0116
449.32;	2.0091
449.57;	2.0065
449.82;	2.0039
450.08;	2.0011
450.33;	1.9983
450.58;	1.9954
450.83;	1.9924
451.08;	1.9893
451.33;	1.9862
451.58;	1.9830
451.83;	1.9796
452.09;	1.9763
452.34;	1.9728
452.59;	1.9692
452.84;	1.9656
453.09;	1.9619
453.34;	1.9581
453.59;	1.9542
453.85;	1.9503
454.10;	1.9463
454.35;	1.9422
454.60;	1.9380
454.85;	1.9338
455.10;	1.9294
455.35;	1.9250
455.61;	1.9206
455.86;	1.9160
456.11;	1.9114
456.36;	1.9067
456.61;	1.9020
456.86;	1.8972
457.11;	1.8923
457.37;	1.8873
457.62;	1.8823
457.87;	1.8772
458.12;	1.8720
458.37;	1.8668
458.62;	1.8615
458.87;	1.8561
459.13;	1.8507
459.38;	1.8452
459.63;	1.8396
459.88;	1.8340
460.13;	1.8283
460.38;	1.8226
460.63;	1.8168
460.89;	1.8109
461.14;	1.8050
461.39;	1.7990
461.64;	1.7930
461.89;	1.7869
462.14;	1.7807
462.39;	1.7745
462.65;	1.7682
462.90;	1.7619
463.15;	1.7556
463.40;	1.7491
463.65;	1.7427
463.90;	1.7361
464.15;	1.7296
464.41;	1.7229
464.66;	1.7163
464.91;	1.7096
465.16;	1.7028
465.41;	1.6960
465.66;	1.6891
465.91;	1.6822
466.17;	1.6753
466.42;	1.6683
466.67;	1.6613
466.92;	1.6542
467.17;	1.6471
467.42;	1.6399
467.67;	1.6327
467.92;	1.6255
468.18;	1.6182
468.43;	1.6109
468.68;	1.6036
468.93;	1.5962
469.18;	1.5888
469.43;	1.5814
469.68;	1.5739
469.94;	1.5664
470.19;	1.5589
470.44;	1.5513
470.69;	1.5437
470.94;	1.5361
471.19;	1.5285
471.44;	1.5208
471.70;	1.5131
471.95;	1.5054
472.20;	1.4976
472.45;	1.4898
472.70;	1.4821
472.95;	1.4742
473.20;	1.4664
473.46;	1.4585
473.71;	1.4507
473.96;	1.4428
474.21;	1.4349
474.46;	1.4269
474.71;	1.4190
474.96;	1.4110
475.22;	1.4031
475.47;	1.3951
475.72;	1.3871
475.97;	1.3791
476.22;	1.3710
476.47;	1.3630
476.72;	1.3550
476.98;	1.3469
477.23;	1.3389
477.48;	1.3308
477.73;	1.3227
477.98;	1.3146
478.23;	1.3066
478.48;	1.2985
478.74;	1.2904
478.99;	1.2823
479.24;	1.2742
479.49;	1.2661
479.74;	1.2580
479.99;	1.2499
480.24;	1.2418
480.50;	1.2337
480.75;	1.2256
481.00;	1.2175
481.25;	1.2094
481.50;	1.2014
481.75;	1.1933
482.00;	1.1852
482.26;	1.1772
482.51;	1.1691
482.76;	1.1611
483.01;	1.1530
483.26;	1.1450
483.51;	1.1370
483.76;	1.1290
484.02;	1.1210
484.27;	1.1130
484.52;	1.1050
484.77;	1.0971
485.02;	1.0891
485.27;	1.0812
485.52;	1.0733
485.77;	1.0654
486.03;	1.0575
486.28;	1.0496
486.53;	1.0418
486.78;	1.0340
487.03;	1.0262
487.28;	1.0184
487.53;	1.0106
487.79;	1.0028
488.04;	0.9951
488.29;	0.9874
488.54;	0.9797
488.79;	0.9721
489.04;	0.9644
489.29;	0.9568
489.55;	0.9492
489.80;	0.9416
490.05;	0.9341
490.30;	0.9266
490.55;	0.9191
490.80;	0.9116
491.05;	0.9042
491.31;	0.8968
491.56;	0.8894
491.81;	0.8820
492.06;	0.8747
492.31;	0.8674
492.56;	0.8602
492.81;	0.8529
493.07;	0.8457
493.32;	0.8385
493.57;	0.8314
493.82;	0.8243
494.07;	0.8172
494.32;	0.8102
494.57;	0.8031
494.83;	0.7962
495.08;	0.7892
495.33;	0.7823
495.58;	0.7754
495.83;	0.7686
496.08;	0.7618
496.33;	0.7550
496.59;	0.7482
496.84;	0.7415
497.09;	0.7349
497.34;	0.7282
497.59;	0.7216
497.84;	0.7151
498.09;	0.7086
498.35;	0.7021
498.60;	0.6956
498.85;	0.6892
499.10;	0.6828
499.35;	0.6765
499.60;	0.6702
499.85;	0.6640
500.11;	0.6577
500.36;	0.6516
500.61;	0.6454
500.86;	0.6393
501.11;	0.6333
501.36;	0.6273
501.61;	0.6213
501.86;	0.6153
502.12;	0.6094
502.37;	0.6036
502.62;	0.5978
502.87;	0.5920
503.12;	0.5863
503.37;	0.5806
503.62;	0.5749
503.88;	0.5693
504.13;	0.5637
504.38;	0.5582
504.63;	0.5527
504.88;	0.5473
505.13;	0.5419
505.38;	0.5365
505.64;	0.5312
505.89;	0.5259
506.14;	0.5207
506.39;	0.5155
506.64;	0.5104
506.89;	0.5052
507.14;	0.5002
507.40;	0.4952
507.65;	0.4902
507.90;	0.4852
508.15;	0.4803
508.40;	0.4755
508.65;	0.4707
508.90;	0.4659
509.16;	0.4612
509.41;	0.4565
509.66;	0.4519
509.91;	0.4473
510.16;	0.4427
510.41;	0.4382
510.66;	0.4337
510.92;	0.4293
511.17;	0.4249
511.42;	0.4206
511.67;	0.4163
511.92;	0.4120
512.17;	0.4078
512.42;	0.4036
512.68;	0.3995
512.93;	0.3954
513.18;	0.3913
513.43;	0.3873
513.68;	0.3833
513.93;	0.3794
514.18;	0.3755
514.44;	0.3717
514.69;	0.3679
514.94;	0.3641
515.19;	0.3604
515.44;	0.3567
515.69;	0.3531
515.94;	0.3495
516.20;	0.3459
516.45;	0.3424
516.70;	0.3389
516.95;	0.3355
517.20;	0.3321
517.45;	0.3287
517.70;	0.3254
517.95;	0.3221
518.21;	0.3189
518.46;	0.3157
518.71;	0.3125
518.96;	0.3094
519.21;	0.3063
519.46;	0.3033
519.71;	0.3003
519.97;	0.2973
520.22;	0.2944
520.47;	0.2915
520.72;	0.2886
520.97;	0.2858
521.22;	0.2830
521.47;	0.2803
521.73;	0.2776
521.98;	0.2749
522.23;	0.2723
522.48;	0.2697
522.73;	0.2672
