wavelength, nm;	absorption
394.00;	1.2060
394.24;	1.2157
394.49;	1.2255
394.73;	1.2354
394.97;	1.2452
395.22;	1.2551
395.46;	1.2650
395.70;	1.2750
395.95;	1.2850
396.19;	1.2950
396.44;	1.3050
396.68;	1.3150
396.92;	1.3251
397.17;	1.3352
397.41;	1.3453
397.65;	1.3554
397.90;	1.3655
398.14;	1.3757
398.38;	1.3859
398.63;	1.3961
398.87;	1.4063
399.11;	1.4166
399.36;	1.4268
399.60;	1.4371
399.85;	1.4474
400.09;	1.4577
400.33;	1.4680
400.58;	1.4783
400.82;	1.4886
401.06;	1.4990
401.31;	1.5093
401.55;	1.5197
401.79;	1.5301
402.04;	1.5405
402.28;	1.5509
402.52;	1.5612
402.77;	1.5716
403.01;	1.5820
403.26;	1.5925
403.50;	1.6029
403.74;	1.6133
403.99;	1.6237
404.23;	1.6341
404.47;	1.6445
404.72;	1.6549
404.96;	1.6653
405.20;	1.6757
405.45;	1.6861
405.69;	1.6965
405.93;	1.7069
406.18;	1.7173
406.42;	1.7277
406.67;	1.7380
406.91;	1.7484
407.15;	1.7587
407.40;	1.7691
407.64;	1.7794
407.88;	1.7897
408.13;	1.8000
408.37;	1.8103
408.61;	1.8205
408.86;	1.8308
409.10;	1.8410
409.34;	1.8512
409.59;	1.8614
409.83;	1.8715
410.07;	1.8817
410.32;	1.8918
410.56;	1.9019
410.81;	1.9120
411.05;	1.9220
411.29;	1.9321
411.54;	1.9420
411.78;	1.9520
412.02;	1.9620
412.27;	1.9719
412.51;	1.9817
412.75;	1.9916
413.00;	2.0014
413.24;	2.0112
413.48;	2.0209
413.73;	2.0306
413.97;	2.0403
414.22;	2.0499
414.46;	2.0595
414.70;	2.0690
414.95;	2.0785
415.19;	2.0880
415.43;	2.0974
415.68;	2.1068
415.92;	2.1161
416.16;	2.1254
416.41;	2.1347
416.65;	2.1439
416.89;	2.1530
417.14;	2.1621
417.38;	2.1711
417.63;	2.1801
417.87;	2.1891
418.11;	2.1980
418.36;	2.2068
418.60;	2.2156
418.84;	2.2243
419.09;	2.2329
419.33;	2.2415
419.57;	2.2501
419.82;	2.2586
420.06;	2.2670
420.30;	2.2754
420.55;	2.2837
420.79;	2.2919
421.03;	2.3001
421.28;	2.3082
421.52;	2.3162
421.77;	2.3242
422.01;	2.3321
422.25;	2.3399
422.50;	2.3477
422.74;	2.3554
422.98;	2.3630
423.23;	2.3705
423.47;	2.3780
423.71;	2.3854
423.96;	2.3927
424.20;	2.4000
424.44;	2.4071
424.69;	2.4142
424.93;	2.4212
425.18;	2.4282
425.42;	2.4350
425.66;	2.4418
425.91;	2.4485
426.15;	2.4551
426.39;	2.4616
426.64;	2.4681
426.88;	2.4744
427.12;	2.4807
427.37;	2.4869
427.61;	2.4930
427.85;	2.4990
428.10;	2.5049
428.34;	2.5107
428.59;	2.5165
428.83;	2.5221
429.07;	2.5277
429.32;	2.5332
429.56;	2.5386
429.80;	2.5438
430.05;	2.5490
430.29;	2.5541
430.53;	2.5591
430.78;	2.5640
431.02;	2.5688
431.26;	2.5736
431.51;	2.5782
431.75;	2.5827
432.00;	2.5871
432.24;	2.5914
432.48;	2.5957
432.73;	2.5998
432.97;	2.6038
433.21;	2.6077
433.46;	2.6116
433.70;	2.6153
433.94;	2.6189
434.19;	2.6224
434.43;	2.6258
434.67;	2.6291
434.92;	2.6323
435.16;	2.6354
435.40;	2.6384
435.65;	2.6413
435.89;	2.6441
436.14;	2.6468
436.38;	2.6493
436.62;	2.6518
436.87;	2.6542
437.11;	2.6564
437.35;	2.6586
437.60;	2.6606
437.84;	2.6625
438.08;	2.6644
438.33;	2.6661
438.57;	2.6677
438.81;	2.6692
439.06;	2.6706
439.30;	2.6718
439.55;	2.6730
439.79;	2.6741
440.03;	2.6750
440.28;	2.6759
440.52;	2.6766
440.76;	2.6772
441.01;	2.6777
441.25;	2.6782
441.49;	2.6784
441.74;	2.6786
441.98;	2.6787
442.22;	2.6787
442.47;	2.6785
442.71;	2.6783
442.96;	2.6779
443.20;	2.6774
443.44;	2.6768
443.69;	2.6762
443.93;	2.6754
444.17;	2.6744
444.42;	2.6734
444.66;	2.6723
444.90;	2.6710
445.15;	2.6697
445.39;	2.6682
445.63;	2.6667
445.88;	2.6650
446.12;	2.6632
446.37;	2.6613
446.61;	2.6593
446.85;	2.6572
447.10;	2.6550
447.34;	2.6527
447.58;	2.6503
447.83;	2.6477
448.07;	2.6451
448.31;	2.6423
448.56;	2.6395
448.80;	2.6365
449.04;	2.6335
449.29;	2.6303
449.53;	2.6270
449.77;	2.6237
450.02;	2.6202
450.26;	2.6166
450.51;	2.6129
450.75;	2.6092
450.99;	2.6053
451.24;	2.6013
451.48;	2.5972
451.72;	2.5930
451.97;	2.5888
452.21;	2.5844
452.45;	2.5799
452.70;	2.5753
452.94;	2.5706
453.18;	2.5659
453.43;	2.5610
453.67;	2.5560
453.92;	2.5510
454.16;	2.5458
454.40;	2.5406
454.65;	2.5353
454.89;	2.5298
455.13;	2.5243
455.38;	2.5187
455.62;	2.5130
455.86;	2.5072
456.11;	2.5013
456.35;	2.4954
456.59;	2.4893
456.84;	2.4832
457.08;	2.4769
457.33;	2.4706
457.57;	2.4642
457.81;	2.4577
458.06;	2.4512
458.30;	2.4445
458.54;	2.4378
458.79;	2.4310
459.03;	2.4241
459.27;	2.4171
459.52;	2.4100
459.76;	2.4029
460.00;	2.3957
460.25;	2.3884
460.49;	2.3811
460.73;	2.3737
460.98;	2.3661
461.22;	2.3586
461.47;	2.3509
461.71;	2.3432
461.95;	2.3354
462.20;	2.3276
462.44;	2.3196
462.68;	2.3116
462.93;	2.3036
463.17;	2.2955
463.41;	2.2873
463.66;	2.2790
463.90;	2.2707
464.14;	2.2623
464.39;	2.2539
464.63;	2.2454
464.88;	2.2368
465.12;	2.2282
465.36;	2.2195
465.61;	2.2108
465.85;	2.2020
466.09;	2.1932
466.34;	2.1843
466.58;	2.1753
466.82;	2.1664
467.07;	2.1573
467.31;	2.1482
467.55;	2.1391
467.80;	2.1299
468.04;	2.1206
468.29;	2.1113
468.53;	2.1020
468.77;	2.0926
469.02;	2.0832
469.26;	2.0738
469.50;	2.0643
469.75;	2.0547
469.99;	2.0451
470.23;	2.0355
470.48;	2.0259
470.72;	2.0162
470.96;	2.0065
471.21;	1.9967
471.45;	1.9869
471.70;	1.9771
471.94;	1.9672
472.18;	1.9573
472.43;	1.9474
472.67;	1.9375
472.91;	1.9275
473.16;	1.9175
473.40;	1.9075
473.64;	1.8975
473.89;	1.8874
474.13;	1.8773
474.37;	1.8672
474.62;	1.8570
474.86;	1.8469
475.10;	1.8367
475.35;	1.8265
475.59;	1.8163
475.84;	1.8061
476.08;	1.7959
476.32;	1.7856
476.57;	1.7754
476.81;	1.7651
477.05;	1.7548
477.30;	1.7445
477.54;	1.7342
477.78;	1.7239
478.03;	1.7136
478.27;	1.7032
478.51;	1.6929
478.76;	1.6826
479.00;	1.6722
479.25;	1.6619
479.49;	1.6515
479.73;	1.6412
479.98;	1.6308
480.22;	1.6205
480.46;	1.6101
480.71;	1.5998
480.95;	1.5894
481.19;	1.5791
481.44;	1.5688
481.68;	1.5584
481.92;	1.5481
482.17;	1.5378
482.41;	1.5275
482.66;	1.5172
482.90;	1.5069
483.14;	1.4966
483.39;	1.4864
483.63;	1.4761
483.87;	1.4659
484.12;	1.4556
484.36;	1.4454
484.60;	1.4352
484.85;	1.4251
485.09;	1.4149
485.33;	1.4047
485.58;	1.3946
485.82;	1.3845
486.07;	1.3744
486.31;	1.3643
486.55;	1.3543
486.80;	1.3442
487.04;	1.3342
487.28;	1.3243
487.53;	1.3143
487.77;	1.3044
488.01;	1.2944
488.26;	1.2846
488.50;	1.2747
488.74;	1.2649
488.99;	1.2550
489.23;	1.2453
489.47;	1.2355
489.72;	1.2258
489.96;	1.2161
490.21;	1.2064
490.45;	1.1968
490.69;	1.1872
490.94;	1.1776
491.18;	1.1681
491.42;	1.1586
491.67;	1.1491
491.91;	1.1397
492.15;	1.1303
492.40;	1.1209
492.64;	1.1116
492.88;	1.1023
493.13;	1.0930
493.37;	1.0838
493.62;	1.0746
493.86;	1.0655
494.10;	1.0564
494.35;	1.0473
494.59;	1.0383
494.83;	1.0293
495.08;	1.0204
495.32;	1.0114
495.56;	1.0026
495.81;	0.9937
496.05;	0.9850
496.29;	0.9762
496.54;	0.9675
496.78;	0.9589
497.03;	0.9502
497.27;	0.9417
497.51;	0.9331
497.76;	0.9246
498.00;	0.9162
498.24;	0.9078
498.49;	0.8995
498.73;	0.8912
498.97;	0.8829
499.22;	0.8747
499.46;	0.8665
499.70;	0.8584
499.95;	0.8503
500.19;	0.8423
500.43;	0.8343
500.68;	0.8264
500.92;	0.8185
501.17;	0.8106
501.41;	0.8028
501.65;	0.7951
501.90;	0.7874
502.14;	0.7797
502.38;	0.7721
502.63;	0.7646
502.87;	0.7571
503.11;	0.7496
503.36;	0.7422
503.60;	0.7349
503.84;	0.7276
504.09;	0.7203
504.33;	0.7131
504.58;	0.7059
504.82;	0.6988
505.06;	0.6918
505.31;	0.6848
505.55;	0.6778
505.79;	0.6709
506.04;	0.6640
506.28;	0.6572
506.52;	0.6505
506.77;	0.6438
507.01;	0.6371
507.25;	0.6305
507.50;	0.6239
507.74;	0.6174
507.99;	0.6110
508.23;	0.6046
508.47;	0.5982
508.72;	0.5919
508.96;	0.5857
509.20;	0.5795
509.45;	0.5733
509.69;	0.5672
509.93;	0.5612
510.18;	0.5552
510.42;	0.5492
510.66;	0.5433
510.91;	0.5375
511.15;	0.5316
511.40;	0.5259
511.64;	0.5202
511.88;	0.5145
512.13;	0.5089
512.37;	0.5034
512.61;	0.4979
512.86;	0.4924
513.10;	0.4870
513.34;	0.4817
513.59;	0.4764
513.83;	0.4711
514.07;	0.4659
514.32;	0.4608
514.56;	0.4556
514.80;	0.4506
515.05;	0.4456
515.29;	0.4406
515.54;	0.4357
515.78;	0.4308
516.02;	0.4260
516.27;	0.4212
516.51;	0.4165
516.75;	0.4118
517.00;	0.4072
517.24;	0.4026
517.48;	0.3981
517.73;	0.3936
517.97;	0.3892
518.21;	0.3848
518.46;	0.3804
518.70;	0.3761
518.95;	0.3718
519.19;	0.3676
519.43;	0.3635
519.68;	0.3593
519.92;	0.3553
520.16;	0.3512
520.41;	0.3472
520.65;	0.3433
520.89;	0.3394
521.14;	0.3356
521.38;	0.3317
521.62;	0.3280
521.87;	0.3242
522.11;	0.3206
522.36;	0.3169
522.60;	0.3133
522.84;	0.3098
523.09;	0.3063
523.33;	0.3028
523.57;	0.2994
523.82;	0.2960
524.06;	0.2927
524.30;	0.2893
524.55;	0.2861
524.79;	0.2829
525.03;	0.2797
525.28;	0.2765
525.52;	0.2734
525.77;	0.2704
526.01;	0.2674
526.25;	0.2644
526.50;	0.2614
526.74;	0.2585
526.98;	0.2557
527.23;	0.2528
527.47;	0.2500
527.71;	0.2473
527.96;	0.2446
528.20;	0.2419
528.44;	0.2393
528.69;	0.2366
528.93;	0.2341
529.17;	0.2315
529.42;	0.2291
529.66;	0.2266
529.91;	0.2242
530.15;	0.2218
530.39;	0.2194
530.64;	0.2171
530.88;	0.2148
531.12;	0.2126
531.37;	0.2103
531.61;	0.2082
531.85;	0.2060
532.10;	0.2039
532.34;	0.2018
532.58;	0.1997
532.83;	0.1977
533.07;	0.1957
533.32;	0.1938
533.56;	0.1919
533.80;	0.1900
534.05;	0.1881
534.29;	0.1863
534.53;	0.1845
534.78;	0.1827
535.02;	0.1809
535.26;	0.1792
535.51;	0.1776
535.75;	0.1759
535.99;	0.1743
536.24;	0.1727
536.48;	0.1711
536.73;	0.1696
536.97;	0.1681
537.21;	0.1666
537.46;	0.1651
537.70;	0.1637
537.94;	0.1623
538.19;	0.1609
538.43;	0.1596
538.67;	0.1583
538.92;	0.1570
539.16;	0.1557
539.40;	0.1544
539.65;	0.1532
539.89;	0.1520
540.13;	0.1509
540.38;	0.1497
540.62;	0.1486
540.87;	0.1475
541.11;	0.1464
541.35;	0.1454
541.60;	0.1444
541.84;	0.1434
542.08;	0.1424
542.33;	0.1414
542.57;	0.1405
542.81;	0.1396
543.06;	0.1387
543.30;	0.1379
543.54;	0.1370
543.79;	0.1362
544.03;	0.1354
544.28;	0.1346
544.52;	0.1339
544.76;	0.1331
545.01;	0.1324
545.25;	0.1317
545.49;	0.1310
545.74;	0.1304
545.98;	0.1298
546.22;	0.1291
546.47;	0.1285
546.71;	0.1280
546.95;	0.1274
547.20;	0.1269
547.44;	0.1263
547.69;	0.1258
547.93;	0.1254
548.17;	0.1249
548.42;	0.1244
548.66;	0.1240
548.90;	0.1236
549.15;	0.1232
549.39;	0.1228
549.63;	0.1225
549.88;	0.1221
550.12;	0.1218
550.36;	0.1215
550.61;	0.1212
550.85;	0.1209
551.10;	0.1206
551.34;	0.1204
551.58;	0.1202
551.83;	0.1200
552.07;	0.1197
552.31;	0.1196
552.56;	0.1194
552.80;	0.1192
553.04;	0.1191
553.29;	0.1190
553.53;	0.1189
553.77;	0.1188
554.02;	0.1187
554.26;	0.1186
554.50;	0.1185
554.75;	0.1185
554.99;	0.1185
555.24;	0.1184
555.48;	0.1184
555.72;	0.1185
555.97;	0.1185
556.21;	0.1185
556.45;	0.1186
556.70;	0.1186
556.94;	0.1187
557.18;	0.1188
557.43;	0.1189
557.67;	0.1190
557.91;	0.1191
558.16;	0.1192
558.40;	0.1194
558.65;	0.1195
558.89;	0.1197
559.13;	0.1199
559.38;	0.1201
559.62;	0.1202
559.86;	0.1205
560.11;	0.1207
560.35;	0.1209
560.59;	0.1212
560.84;	0.1214
561.08;	0.1217
561.32;	0.1219
561.57;	0.1222
561.81;	0.1225
562.06;	0.1228
562.30;	0.1231
562.54;	0.1234
562.79;	0.1238
563.03;	0.1241
563.27;	0.1245
563.52;	0.1248
563.76;	0.1252
564.00;	0.1256
564.25;	0.1259
564.49;	0.1263
564.73;	0.1267
564.98;	0.1272
565.22;	0.1276
565.47;	0.1280
565.71;	0.1284
565.95;	0.1289
566.20;	0.1293
566.44;	0.1298
566.68;	0.1303
566.93;	0.1307
567.17;	0.1312
567.41;	0.1317
567.66;	0.1322
567.90;	0.1327
568.14;	0.1332
568.39;	0.1338
568.63;	0.1343
568.87;	0.1348
569.12;	0.1354
569.36;	0.1359
569.61;	0.1365
569.85;	0.1371
570.09;	0.1376
570.34;	0.1382
570.58;	0.1388
570.82;	0.1394
571.07;	0.1400
571.31;	0.1406
571.55;	0.1412
571.80;	0.1418
572.04;	0.1424
572.28;	0.1431
572.53;	0.1437
572.77;	0.1444
573.02;	0.1450
573.26;	0.1457
573.50;	0.1463
573.75;	0.1470
573.99;	0.1477
574.23;	0.1484
574.48;	0.1490
574.72;	0.1497
574.96;	0.1504
575.21;	0.1511
575.45;	0.1518
575.69;	0.1525
575.94;	0.1533
576.18;	0.1540
576.43;	0.1547
576.67;	0.1555
576.91;	0.1562
577.16;	0.1569
577.40;	0.1577
577.64;	0.1584
577.89;	0.1592
578.13;	0.1600
578.37;	0.1607
578.62;	0.1615
578.86;	0.1623
579.10;	0.1631
579.35;	0.1639
579.59;	0.1647
579.83;	0.1655
580.08;	0.1663
580.32;	0.1671
