wavelength, nm;	absorption
405.00;	1.9400
405.31;	1.9552
405.61;	1.9704
405.92;	1.9856
406.23;	2.0008
406.53;	2.0160
406.84;	2.0312
407.14;	2.0463
407.45;	2.0614
407.76;	2.0766
408.06;	2.0916
408.37;	2.1067
408.68;	2.1217
408.98;	2.1367
409.29;	2.1516
409.60;	2.1666
409.90;	2.1814
410.21;	2.1963
410.52;	2.2111
410.82;	2.2258
411.13;	2.2405
411.43;	2.2552
411.74;	2.2698
412.05;	2.2843
412.35;	2.2988
412.66;	2.3133
412.97;	2.3276
413.27;	2.3419
413.58;	2.3562
413.89;	2.3704
414.19;	2.3845
414.50;	2.3985
414.81;	2.4125
415.11;	2.4263
415.42;	2.4402
415.72;	2.4539
416.03;	2.4675
416.34;	2.4811
416.64;	2.4945
416.95;	2.5079
417.26;	2.5212
417.56;	2.5344
417.87;	2.5475
418.18;	2.5605
418.48;	2.5734
418.79;	2.5862
419.10;	2.5989
419.40;	2.6114
419.71;	2.6239
420.01;	2.6363
420.32;	2.6485
420.63;	2.6606
420.93;	2.6726
421.24;	2.6845
421.55;	2.6963
421.85;	2.7079
422.16;	2.7195
422.47;	2.7308
422.77;	2.7421
423.08;	2.7532
423.39;	2.7642
423.69;	2.7751
424.00;	2.7858
424.30;	2.7964
424.61;	2.8068
424.92;	2.8171
425.22;	2.8272
425.53;	2.8372
425.84;	2.8471
426.14;	2.8567
426.45;	2.8663
426.76;	2.8757
427.06;	2.8849
427.37;	2.8940
427.68;	2.9029
427.98;	2.9116
428.29;	2.9202
428.59;	2.9286
428.90;	2.9369
429.21;	2.9449
429.51;	2.9529
429.82;	2.9606
430.13;	2.9682
430.43;	2.9756
430.74;	2.9828
431.05;	2.9898
431.35;	2.9967
431.66;	3.0034
431.97;	3.0099
432.27;	3.0162
432.58;	3.0223
432.88;	3.0283
433.19;	3.0341
433.50;	3.0396
433.80;	3.0450
434.11;	3.0502
434.42;	3.0553
434.72;	3.0601
435.03;	3.0647
435.34;	3.0692
435.64;	3.0734
435.95;	3.0775
436.26;	3.0813
436.56;	3.0850
436.87;	3.0884
437.17;	3.0917
437.48;	3.0948
437.79;	3.0977
438.09;	3.1003
438.40;	3.1028
438.71;	3.1051
439.01;	3.1072
439.32;	3.1090
439.63;	3.1107
439.93;	3.1122
440.24;	3.1135
440.55;	3.1145
440.85;	3.1154
441.16;	3.1161
441.46;	3.1165
441.77;	3.1168
442.08;	3.1168
442.38;	3.1167
442.69;	3.1163
443.00;	3.1158
443.30;	3.1150
443.61;	3.1141
443.92;	3.1129
444.22;	3.1116
444.53;	3.1100
444.84;	3.1082
445.14;	3.1063
445.45;	3.1041
445.75;	3.1018
446.06;	3.0992
446.37;	3.0964
446.67;	3.0935
446.98;	3.0903
447.29;	3.0870
447.59;	3.0834
447.90;	3.0797
448.21;	3.0757
448.51;	3.0716
448.82;	3.0673
449.13;	3.0627
449.43;	3.0580
449.74;	3.0531
450.04;	3.0480
450.35;	3.0427
450.66;	3.0373
450.96;	3.0316
451.27;	3.0257
451.58;	3.0197
451.88;	3.0135
452.19;	3.0071
452.50;	3.0005
452.80;	2.9938
453.11;	2.9868
453.42;	2.9797
453.72;	2.9724
454.03;	2.9649
454.33;	2.9573
454.64;	2.9495
454.95;	2.9415
455.25;	2.9334
455.56;	2.9250
455.87;	2.9166
456.17;	2.9079
456.48;	2.8991
456.79;	2.8901
457.09;	2.8810
457.40;	2.8717
457.71;	2.8623
458.01;	2.8527
458.32;	2.8429
458.62;	2.8330
458.93;	2.8230
459.24;	2.8128
459.54;	2.8024
459.85;	2.7920
460.16;	2.7813
460.46;	2.7706
460.77;	2.7597
461.08;	2.7486
461.38;	2.7375
461.69;	2.7262
462.00;	2.7147
462.30;	2.7032
462.61;	2.6915
462.91;	2.6797
463.22;	2.6677
463.53;	2.6557
463.83;	2.6435
464.14;	2.6312
464.45;	2.6189
464.75;	2.6064
465.06;	2.5937
465.37;	2.5810
465.67;	2.5682
465.98;	2.5553
466.29;	2.5423
466.59;	2.5291
466.90;	2.5159
467.20;	2.5026
467.51;	2.4892
467.82;	2.4757
468.12;	2.4622
468.43;	2.4485
468.74;	2.4348
469.04;	2.4209
469.35;	2.4070
469.66;	2.3931
469.96;	2.3790
470.27;	2.3649
470.58;	2.3507
470.88;	2.3365
471.19;	2.3222
471.49;	2.3078
471.80;	2.2934
472.11;	2.2789
472.41;	2.2643
472.72;	2.2497
473.03;	2.2351
473.33;	2.2204
473.64;	2.2056
473.95;	2.1908
474.25;	2.1760
474.56;	2.1612
474.87;	2.1463
475.17;	2.1313
475.48;	2.1163
475.78;	2.1013
476.09;	2.0863
476.40;	2.0713
476.70;	2.0562
477.01;	2.0411
477.32;	2.0260
477.62;	2.0108
477.93;	1.9957
478.24;	1.9805
478.54;	1.9653
478.85;	1.9501
479.16;	1.9349
479.46;	1.9197
479.77;	1.9045
480.07;	1.8893
480.38;	1.8741
480.69;	1.8589
480.99;	1.8437
481.30;	1.8286
481.61;	1.8134
481.91;	1.7982
482.22;	1.7831
482.53;	1.7679
482.83;	1.7528
483.14;	1.7377
483.45;	1.7226
483.75;	1.7075
484.06;	1.6925
484.36;	1.6775
484.67;	1.6625
484.98;	1.6475
485.28;	1.6326
485.59;	1.6177
485.90;	1.6028
486.20;	1.5880
486.51;	1.5732
486.82;	1.5585
487.12;	1.5437
487.43;	1.5291
487.74;	1.5144
488.04;	1.4999
488.35;	1.4853
488.65;	1.4708
488.96;	1.4564
489.27;	1.4420
489.57;	1.4277
489.88;	1.4134
490.19;	1.3991
490.49;	1.3850
490.80;	1.3708
491.11;	1.3568
491.41;	1.3428
491.72;	1.3288
492.03;	1.3150
492.33;	1.3012
492.64;	1.2874
492.94;	1.2737
493.25;	1.2601
493.56;	1.2466
493.86;	1.2331
494.17;	1.2197
494.48;	1.2063
494.78;	1.1930
495.09;	1.1798
495.40;	1.1667
495.70;	1.1537
496.01;	1.1407
496.32;	1.1278
496.62;	1.1150
496.93;	1.1022
497.23;	1.0896
497.54;	1.0770
497.85;	1.0645
498.15;	1.0520
498.46;	1.0397
498.77;	1.0274
499.07;	1.0153
499.38;	1.0032
499.69;	0.9912
499.99;	0.9792
500.30;	0.9674
500.61;	0.9556
500.91;	0.9440
501.22;	0.9324
501.52;	0.9209
501.83;	0.9095
502.14;	0.8981
502.44;	0.8869
502.75;	0.8757
503.06;	0.8647
503.36;	0.8537
503.67;	0.8428
503.98;	0.8321
504.28;	0.8214
504.59;	0.8107
504.90;	0.8002
505.20;	0.7898
505.51;	0.7795
505.81;	0.7692
506.12;	0.7591
506.43;	0.7490
506.73;	0.7390
507.04;	0.7291
507.35;	0.7193
507.65;	0.7096
507.96;	0.7000
508.27;	0.6905
508.57;	0.6811
508.88;	0.6718
509.19;	0.6625
509.49;	0.6534
509.80;	0.6443
510.10;	0.6353
510.41;	0.6265
510.72;	0.6177
511.02;	0.6090
511.33;	0.6004
511.64;	0.5919
511.94;	0.5834
512.25;	0.5751
512.56;	0.5669
512.86;	0.5587
513.17;	0.5506
513.48;	0.5427
513.78;	0.5348
514.09;	0.5270
514.39;	0.5193
514.70;	0.5116
515.01;	0.5041
515.31;	0.4967
515.62;	0.4893
515.93;	0.4820
516.23;	0.4749
516.54;	0.4678
516.85;	0.4607
517.15;	0.4538
517.46;	0.4470
517.77;	0.4402
518.07;	0.4335
518.38;	0.4269
518.68;	0.4204
518.99;	0.4140
519.30;	0.4077
519.60;	0.4014
519.91;	0.3952
520.22;	0.3891
520.52;	0.3831
520.83;	0.3771
521.14;	0.3713
521.44;	0.3655
521.75;	0.3598
522.06;	0.3542
522.36;	0.3486
522.67;	0.3432
522.97;	0.3378
523.28;	0.3324
523.59;	0.3272
523.89;	0.3220
524.20;	0.3169
524.51;	0.3119
524.81;	0.3069
525.12;	0.3021
525.43;	0.2973
525.73;	0.2925
526.04;	0.2879
526.35;	0.2833
526.65;	0.2787
526.96;	0.2743
527.26;	0.2699
527.57;	0.2656
527.88;	0.2613
528.18;	0.2571
528.49;	0.2530
528.80;	0.2489
529.10;	0.2450
529.41;	0.2410
529.72;	0.2372
530.02;	0.2334
530.33;	0.2296
530.64;	0.2259
530.94;	0.2223
531.25;	0.2188
531.55;	0.2153
531.86;	0.2118
532.17;	0.2085
532.47;	0.2051
532.78;	0.2019
533.09;	0.1987
533.39;	0.1955
533.70;	0.1924
534.01;	0.1894
534.31;	0.1864
534.62;	0.1835
534.93;	0.1806
535.23;	0.1778
535.54;	0.1750
535.84;	0.1723
536.15;	0.1696
536.46;	0.1670
536.76;	0.1644
537.07;	0.1619
537.38;	0.1594
537.68;	0.1570
537.99;	0.1546
538.30;	0.1523
538.60;	0.1500
538.91;	0.1477
539.22;	0.1455
539.52;	0.1434
539.83;	0.1413
540.13;	0.1392
540.44;	0.1372
540.75;	0.1352
541.05;	0.1333
541.36;	0.1314
541.67;	0.1295
541.97;	0.1277
542.28;	0.1259
542.59;	0.1242
542.89;	0.1225
543.20;	0.1209
543.51;	0.1192
543.81;	0.1177
544.12;	0.1161
544.42;	0.1146
544.73;	0.1131
545.04;	0.1117
545.34;	0.1103
545.65;	0.1089
545.96;	0.1076
546.26;	0.1063
546.57;	0.1050
546.88;	0.1038
547.18;	0.1026
547.49;	0.1014
547.80;	0.1003
548.10;	0.0991
548.41;	0.0981
548.71;	0.0970
549.02;	0.0960
549.33;	0.0950
549.63;	0.0940
549.94;	0.0931
550.25;	0.0922
550.55;	0.0913
550.86;	0.0904
551.17;	0.0896
551.47;	0.0888
551.78;	0.0880
552.09;	0.0873
552.39;	0.0865
552.70;	0.0858
553.00;	0.0852
553.31;	0.0845
553.62;	0.0839
553.92;	0.0833
554.23;	0.0827
554.54;	0.0821
554.84;	0.0816
555.15;	0.0810
555.46;	0.0805
555.76;	0.0801
556.07;	0.0796
556.38;	0.0792
556.68;	0.0788
556.99;	0.0784
557.29;	0.0780
557.60;	0.0776
557.91;	0.0773
558.21;	0.0769
558.52;	0.0766
558.83;	0.0764
559.13;	0.0761
559.44;	0.0758
559.75;	0.0756
560.05;	0.0754
560.36;	0.0752
560.67;	0.0750
560.97;	0.0748
561.28;	0.0747
561.58;	0.0745
561.89;	0.0744
562.20;	0.0743
562.50;	0.0742
562.81;	0.0741
563.12;	0.0741
563.42;	0.0740
563.73;	0.0740
564.04;	0.0739
564.34;	0.0739
564.65;	0.0739
564.96;	0.0739
565.26;	0.0740
565.57;	0.0740
565.87;	0.0741
566.18;	0.0741
566.49;	0.0742
566.79;	0.0743
567.10;	0.0744
567.41;	0.0745
567.71;	0.0746
568.02;	0.0748
568.33;	0.0749
568.63;	0.0751
568.94;	0.0752
569.25;	0.0754
569.55;	0.0756
569.86;	0.0758
570.16;	0.0760
570.47;	0.0762
570.78;	0.0764
571.08;	0.0766
571.39;	0.0769
571.70;	0.0771
572.00;	0.0774
572.31;	0.0776
572.62;	0.0779
572.92;	0.0782
573.23;	0.0785
573.54;	0.0788
573.84;	0.0791
574.15;	0.0794
574.45;	0.0797
574.76;	0.0801
575.07;	0.0804
575.37;	0.0808
575.68;	0.0811
575.99;	0.0815
576.29;	0.0818
576.60;	0.0822
576.91;	0.0826
577.21;	0.0830
577.52;	0.0834
577.83;	0.0838
578.13;	0.0842
578.44;	0.0846
578.74;	0.0850
579.05;	0.0854
579.36;	0.0858
579.66;	0.0863
579.97;	0.0867
580.28;	0.0872
580.58;	0.0876
580.89;	0.0881
581.20;	0.0885
581.50;	0.0890
