wavelength, nm;	absorption
357.00;	0.2629
357.38;	0.2688
357.76;	0.2749
358.14;	0.2810
358.52;	0.2873
358.90;	0.2936
359.28;	0.3001
359.66;	0.3067
360.04;	0.3134
360.42;	0.3202
360.80;	0.3272
361.18;	0.3342
361.56;	0.3414
361.94;	0.3487
362.32;	0.3561
362.70;	0.3636
363.08;	0.3712
363.46;	0.3790
363.84;	0.3869
364.22;	0.3949
364.60;	0.4030
364.98;	0.4113
365.36;	0.4197
365.74;	0.4282
366.12;	0.4369
366.50;	0.4457
366.88;	0.4546
367.26;	0.4637
367.64;	0.4728
368.02;	0.4822
368.40;	0.4916
368.78;	0.5012
369.16;	0.5109
369.54;	0.5208
369,92;	0.5308
370.30;	0.5409
370.68;	0.5512
371.06;	0.5616
371.44;	0.5721
371.82;	0.5828
372.20;	0.5937
372.58;	0.6046
372.95;	0.6158
373.33;	0.6270
373.71;	0.6384
374.09;	0.6499
374.47;	0.6616
374.85;	0.6735
375.23;	0.6854
375.61;	0.6975
375.99;	0.7098
376.37;	0.7222
376.75;	0.7347
377.13;	0.7474
377.51;	0.7602
377.89;	0.7732
378.27;	0.7863
378.65;	0.7996
379.03;	0.8130
379.41;	0.8265
379.79;	0.8402
380.17;	0.8540
380.55;	0.8680
380.93;	0.8821
381.31;	0.8963
381.69;	0.9107
382.07;	0.9252
382.45;	0.9399
382.83;	0.9546
383.21;	0.9696
383.59;	0.9846
383.97;	0.9998
384.35;	1.0152
384.73;	1.0306
385.11;	1.0462
385.49;	1.0619
385.87;	1.0778
386.25;	1.0938
386.63;	1.1099
387.01;	1.1261
387.39;	1.1425
387.77;	1.1589
388.15;	1.1755
388.53;	1.1922
388.91;	1.2091
389.29;	1.2260
389.67;	1.2431
390.05;	1.2602
390.43;	1.2775
390.81;	1.2949
391.19;	1.3124
391.57;	1.3300
391.95;	1.3477
392.33;	1.3655
392.71;	1.3834
393.09;	1.4013
393.47;	1.4194
393.85;	1.4376
394.23;	1.4558
394.61;	1.4742
394.99;	1.4926
395.37;	1.5111
395.75;	1.5297
396.13;	1.5483
396.51;	1.5670
396.89;	1.5858
397.27;	1.6047
397.65;	1.6236
398.03;	1.6426
398.41;	1.6616
398.79;	1.6807
399.17;	1.6998
399.55;	1.7190
399.93;	1.7382
400.31;	1.7575
400.69;	1.7768
401.07;	1.7961
401.45;	1.8155
401.83;	1.8348
402.21;	1.8542
402.59;	1.8737
402.97;	1.8931
403.35;	1.9125
403.73;	1.9320
404.10;	1.9514
404.48;	1.9709
404.86;	1.9903
405.24;	2.0098
405.62;	2.0292
406.00;	2.0486
406.38;	2.0680
406.76;	2.0874
407.14;	2.1067
407.52;	2.1260
407.90;	2.1453
408.28;	2.1645
408.66;	2.1837
409.04;	2.2028
409.42;	2.2219
409.80;	2.2409
410.18;	2.2598
410.56;	2.2787
410.94;	2.2975
411.32;	2.3163
411.70;	2.3349
412.08;	2.3535
412.46;	2.3720
412.84;	2.3903
413.22;	2.4086
413.60;	2.4268
413.98;	2.4449
414.36;	2.4629
414.74;	2.4807
415.12;	2.4984
415.50;	2.5160
415.88;	2.5335
416.26;	2.5509
416.64;	2.5681
417.02;	2.5851
417.40;	2.6020
417.78;	2.6188
418.16;	2.6354
418.54;	2.6519
418.92;	2.6681
419.30;	2.6843
419.68;	2.7002
420.06;	2.7160
420.44;	2.7316
420.82;	2.7470
421.20;	2.7622
421.58;	2.7772
421.96;	2.7920
422.34;	2.8066
422.72;	2.8210
423.10;	2.8353
423.48;	2.8492
423.86;	2.8630
424.24;	2.8766
424.62;	2.8899
425.00;	2.9030
425.38;	2.9159
425.76;	2.9285
426.14;	2.9409
426.52;	2.9531
426.90;	2.9650
427.28;	2.9766
427.66;	2.9880
428.04;	2.9992
428.42;	3.0101
428.80;	3.0207
429.18;	3.0311
429.56;	3.0412
429.94;	3.0510
430.32;	3.0605
430.70;	3.0698
431.08;	3.0788
431.46;	3.0875
431.84;	3.0959
432.22;	3.1041
432.60;	3.1119
432.98;	3.1195
433.36;	3.1267
433.74;	3.1337
434.12;	3.1404
434.50;	3.1467
434.88;	3.1528
435.25;	3.1586
435.63;	3.1640
436.01;	3.1692
436.39;	3.1740
436.77;	3.1785
437.15;	3.1828
437.53;	3.1867
437.91;	3.1902
438.29;	3.1935
438.67;	3.1965
439.05;	3.1991
439.43;	3.2015
439.81;	3.2035
440.19;	3.2052
440.57;	3.2065
440.95;	3.2076
441.33;	3.2083
441.71;	3.2087
442.09;	3.2088
442.47;	3.2086
442.85;	3.2080
443.23;	3.2071
443.61;	3.2060
443.99;	3.2044
444.37;	3.2026
444.75;	3.2005
445.13;	3.1980
445.51;	3.1952
445.89;	3.1921
446.27;	3.1887
446.65;	3.1850
447.03;	3.1809
447.41;	3.1766
447.79;	3.1719
448.17;	3.1669
448.55;	3.1616
448.93;	3.1560
449.31;	3.1501
449.69;	3.1440
450.07;	3.1375
450.45;	3.1307
450.83;	3.1236
451.21;	3.1162
451.59;	3.1085
451.97;	3.1005
452.35;	3.0922
452.73;	3.0837
453.11;	3.0749
453.49;	3.0658
453.87;	3.0564
454.25;	3.0467
454.63;	3.0368
455.01;	3.0266
455.39;	3.0161
455.77;	3.0053
456.15;	2.9943
456.53;	2.9831
456.91;	2.9716
457.29;	2.9598
457.67;	2.9478
458.05;	2.9355
458.43;	2.9231
458.81;	2.9103
459.19;	2.8974
459.57;	2.8842
459.95;	2.8707
460.33;	2.8571
460.71;	2.8432
461.09;	2.8292
461.47;	2.8149
461.85;	2.8004
462.23;	2.7857
462.61;	2.7708
462.99;	2.7557
463.37;	2.7404
463.75;	2.7249
464.13;	2.7093
464.51;	2.6934
464.89;	2.6774
465.27;	2.6613
465.65;	2.6449
466.03;	2.6284
466.41;	2.6117
466.78;	2.5949
467.16;	2.5780
467.54;	2.5609
467.92;	2.5436
468.30;	2.5262
468.68;	2.5087
469.06;	2.4911
469.44;	2.4733
469.82;	2.4554
470.20;	2.4374
470.58;	2.4193
470.96;	2.4011
471.34;	2.3828
471.72;	2.3644
472.10;	2.3459
472.48;	2.3274
472.86;	2.3087
473.24;	2.2900
473.62;	2.2711
474.00;	2.2523
474.38;	2.2333
474.76;	2.2143
475.14;	2.1952
475.52;	2.1761
475.90;	2.1569
476.28;	2.1377
476.66;	2.1185
477.04;	2.0992
477.42;	2.0799
477.80;	2.0606
478.18;	2.0412
478.56;	2.0218
478.94;	2.0024
479.32;	1.9830
479.70;	1.9636
480.08;	1.9442
480.46;	1.9248
480.84;	1.9054
481.22;	1.8860
481.60;	1.8666
481.98;	1.8472
482.36;	1.8279
482.74;	1.8085
483.12;	1.7892
483.50;	1.7700
483.88;	1.7507
484.26;	1.7315
484.64;	1.7124
485.02;	1.6933
485.40;	1.6742
485.78;	1.6552
486.16;	1.6363
486.54;	1.6174
486.92;	1.5985
487.30;	1.5798
487.68;	1.5611
488.06;	1.5424
488.44;	1.5239
488.82;	1.5054
489.20;	1.4870
489.58;	1.4686
489.96;	1.4504
490.34;	1.4323
490.72;	1.4142
491.10;	1.3962
491.48;	1.3783
491.86;	1.3606
492.24;	1.3429
492.62;	1.3253
493.00;	1.3078
493.38;	1.2904
493.76;	1.2732
494.14;	1.2560
494.52;	1.2390
494.90;	1.2220
495.28;	1.2052
495.66;	1.1885
496.04;	1.1719
496.42;	1.1555
496.80;	1.1391
497.18;	1.1229
497.56;	1.1068
497.93;	1.0908
498.31;	1.0750
498.69;	1.0593
499.07;	1.0437
499.45;	1.0283
499.83;	1.0129
500.21;	0.9978
500.59;	0.9827
500.97;	0.9678
501.35;	0.9530
501.73;	0.9384
502.11;	0.9239
502.49;	0.9095
502.87;	0.8953
503.25;	0.8812
503.63;	0.8673
504.01;	0.8535
504.39;	0.8398
504.77;	0.8263
505.15;	0.8129
505.53;	0.7997
505.91;	0.7866
506.29;	0.7737
506.67;	0.7609
507.05;	0.7482
507.43;	0.7357
507.81;	0.7234
