wavelength, nm;	absorption
403.00;	2.0476
403.36;	2.0678
403.73;	2.0879
404.09;	2.1081
404.46;	2.1283
404.82;	2.1484
405.19;	2.1686
405.55;	2.1887
405.92;	2.2089
406.28;	2.2290
406.64;	2.2490
407.01;	2.2691
407.37;	2.2891
407.74;	2.3091
408.10;	2.3291
408.47;	2.3490
408.83;	2.3688
409.20;	2.3886
409.56;	2.4084
409.92;	2.4280
410.29;	2.4477
410.65;	2.4672
411.02;	2.4867
411.38;	2.5061
411.75;	2.5254
412.11;	2.5447
412.48;	2.5638
412.84;	2.5829
413.20;	2.6018
413.57;	2.6207
413.93;	2.6394
414.30;	2.6581
414.66;	2.6766
415.03;	2.6950
415.39;	2.7133
415.75;	2.7315
416.12;	2.7495
416.48;	2.7674
416.85;	2.7851
417.21;	2.8027
417.58;	2.8202
417.94;	2.8375
418.31;	2.8546
418.67;	2.8716
419.03;	2.8885
419.40;	2.9051
419.76;	2.9216
420.13;	2.9379
420.49;	2.9540
420.86;	2.9700
421.22;	2.9857
421.59;	3.0013
421.95;	3.0167
422.31;	3.0318
422.68;	3.0468
423.04;	3.0615
423.41;	3.0761
423.77;	3.0904
424.14;	3.1045
424.50;	3.1184
424.87;	3.1321
425.23;	3.1455
425.59;	3.1587
425.96;	3.1716
426.32;	3.1844
426.69;	3.1968
427.05;	3.2091
427.42;	3.2210
427.78;	3.2328
428.15;	3.2442
428.51;	3.2555
428.87;	3.2664
429.24;	3.2771
429.60;	3.2875
429.97;	3.2977
430.33;	3.3076
430.70;	3.3172
431.06;	3.3265
431.43;	3.3355
431.79;	3.3443
432.15;	3.3528
432.52;	3.3610
432.88;	3.3688
433.25;	3.3765
433.61;	3.3838
433.98;	3.3908
434.34;	3.3975
434.70;	3.4039
435.07;	3.4100
435.43;	3.4159
435.80;	3.4214
436.16;	3.4266
436.53;	3.4315
436.89;	3.4360
437.26;	3.4403
437.62;	3.4443
437.98;	3.4479
438.35;	3.4513
438.71;	3.4543
439.08;	3.4570
439.44;	3.4594
439.81;	3.4615
440.17;	3.4632
440.54;	3.4647
440.90;	3.4658
441.26;	3.4666
441.63;	3.4671
441.99;	3.4673
442.36;	3.4671
442.72;	3.4666
443.09;	3.4659
443.45;	3.4647
443.82;	3.4633
444.18;	3.4616
444.54;	3.4595
444.91;	3.4571
445.27;	3.4544
445.64;	3.4514
446.00;	3.4481
446.37;	3.4445
446.73;	3.4405
447.10;	3.4363
447.46;	3.4317
447.82;	3.4268
448.19;	3.4216
448.55;	3.4161
448.92;	3.4103
449.28;	3.4042
449.65;	3.3978
450.01;	3.3911
450.38;	3.3841
450.74;	3.3768
451.10;	3.3692
451.47;	3.3614
451.83;	3.3532
452.20;	3.3447
452.56;	3.3360
452.93;	3.3269
453.29;	3.3176
453.65;	3.3080
454.02;	3.2982
454.38;	3.2880
454.75;	3.2776
455.11;	3.2670
455.48;	3.2560
455.84;	3.2448
456.21;	3.2334
456.57;	3.2217
456.93;	3.2097
457.30;	3.1975
457.66;	3.1850
458.03;	3.1723
458.39;	3.1594
458.76;	3.1462
459.12;	3.1328
459.49;	3.1191
459.85;	3.1052
460.21;	3.0911
460.58;	3.0768
460.94;	3.0623
461.31;	3.0476
461.67;	3.0326
462.04;	3.0175
462.40;	3.0021
462.77;	2.9866
463.13;	2.9708
463.49;	2.9549
463.86;	2.9388
464.22;	2.9225
464.59;	2.9060
464.95;	2.8894
465.32;	2.8726
465.68;	2.8556
466.05;	2.8384
466.41;	2.8212
466.77;	2.8037
467.14;	2.7861
467.50;	2.7684
467.87;	2.7505
468.23;	2.7325
468.60;	2.7143
468.96;	2.6961
469.32;	2.6777
