wavelength, nm;	absorption
378.00;	0.5240
378.35;	0.5322
378.70;	0.5405
379.05;	0.5488
379.41;	0.5573
379.76;	0.5658
380.11;	0.5744
380.46;	0.5831
380.81;	0.5919
381.16;	0.6007
381.51;	0.6097
381.86;	0.6187
382.22;	0.6278
382.57;	0.6369
382.92;	0.6462
383.27;	0.6555
383.62;	0.6649
383.97;	0.6744
384.32;	0.6839
384.67;	0.6936
385.03;	0.7033
385.38;	0.7131
385.73;	0.7229
386.08;	0.7329
386.43;	0.7429
386.78;	0.7530
387.13;	0.7631
387.48;	0.7733
387.84;	0.7836
388.19;	0.7940
388.54;	0.8044
388.89;	0.8149
389.24;	0.8255
389.59;	0.8361
389.94;	0.8468
390.29;	0.8575
390.65;	0.8684
391.00;	0.8792
391.35;	0.8902
391.70;	0.9012
392.05;	0.9122
392.40;	0.9233
392.75;	0.9345
393.11;	0.9457
393.46;	0.9570
393.81;	0.9683
394.16;	0.9797
394.51;	0.9911
394.86;	1.0026
395.21;	1.0141
395.56;	1.0257
395.92;	1.0373
396.27;	1.0490
396.62;	1.0607
396.97;	1.0724
397.32;	1.0842
397.67;	1.0960
398.02;	1.1078
398.37;	1.1197
398.73;	1.1316
399.08;	1.1435
399.43;	1.1554
399.78;	1.1674
400.13;	1.1794
400.48;	1.1915
400.83;	1.2035
401.18;	1.2156
401.54;	1.2276
401.89;	1.2397
402.24;	1.2518
402.59;	1.2640
402.94;	1.2761
403.29;	1.2882
403.64;	1.3003
403.99;	1.3125
404.35;	1.3246
404.70;	1.3368
405.05;	1.3489
405.40;	1.3610
405.75;	1.3731
406.10;	1.3852
406.45;	1.3973
406.81;	1.4094
407.16;	1.4215
407.51;	1.4335
407.86;	1.4455
408.21;	1.4575
408.56;	1.4695
408.91;	1.4814
409.26;	1.4933
409.62;	1.5052
409.97;	1.5171
410.32;	1.5289
410.67;	1.5406
411.02;	1.5524
411.37;	1.5640
411.72;	1.5757
412.07;	1.5873
412.43;	1.5988
412.78;	1.6103
413.13;	1.6217
413.48;	1.6331
413.83;	1.6444
414.18;	1.6556
414.53;	1.6668
414.88;	1.6779
415.24;	1.6889
415.59;	1.6999
415.94;	1.7108
416.29;	1.7216
416.64;	1.7323
416.99;	1.7430
417.34;	1.7535
417.69;	1.7640
418.05;	1.7744
418.40;	1.7847
418.75;	1.7949
419.10;	1.8050
419.45;	1.8150
419.80;	1.8249
420.15;	1.8347
420.51;	1.8444
420.86;	1.8540
421.21;	1.8635
421.56;	1.8729
421.91;	1.8822
422.26;	1.8913
422.61;	1.9003
422.96;	1.9093
423.32;	1.9180
423.67;	1.9267
424.02;	1.9352
424.37;	1.9437
424.72;	1.9519
425.07;	1.9601
425.42;	1.9681
425.77;	1.9760
426.13;	1.9837
426.48;	1.9913
426.83;	1.9988
427.18;	2.0061
427.53;	2.0133
427.88;	2.0203
428.23;	2.0272
428.58;	2.0339
428.94;	2.0404
429.29;	2.0469
429.64;	2.0531
429.99;	2.0592
430.34;	2.0652
430.69;	2.0710
431.04;	2.0766
431.39;	2.0821
431.75;	2.0874
432.10;	2.0925
432.45;	2.0975
432.80;	2.1023
433.15;	2.1069
433.50;	2.1114
433.85;	2.1157
434.21;	2.1198
434.56;	2.1238
434.91;	2.1275
435.26;	2.1311
435.61;	2.1345
435.96;	2.1378
436.31;	2.1409
436.66;	2.1438
437.02;	2.1465
437.37;	2.1490
437.72;	2.1513
438.07;	2.1535
438.42;	2.1555
438.77;	2.1573
439.12;	2.1589
439.47;	2.1604
439.83;	2.1616
440.18;	2.1627
440.53;	2.1636
440.88;	2.1643
441.23;	2.1648
441.58;	2.1652
441.93;	2.1653
442.28;	2.1653
442.64;	2.1651
442.99;	2.1647
443.34;	2.1641
443.69;	2.1633
444.04;	2.1624
444.39;	2.1612
444.74;	2.1599
445.09;	2.1584
445.45;	2.1567
445.80;	2.1549
446.15;	2.1528
446.50;	2.1506
446.85;	2.1482
447.20;	2.1456
447.55;	2.1428
447.91;	2.1399
448.26;	2.1367
448.61;	2.1334
448.96;	2.1299
449.31;	2.1263
449.66;	2.1225
450.01;	2.1185
450.36;	2.1143
450.72;	2.1099
451.07;	2.1054
451.42;	2.1008
451.77;	2.0959
452.12;	2.0909
452.47;	2.0857
452.82;	2.0804
453.17;	2.0748
453.53;	2.0692
453.88;	2.0633
454.23;	2.0574
454.58;	2.0512
454.93;	2.0449
455.28;	2.0385
455.63;	2.0319
455.98;	2.0251
456.34;	2.0182
456.69;	2.0111
457.04;	2.0039
457.39;	1.9966
457.74;	1.9891
458.09;	1.9815
458.44;	1.9737
458.79;	1.9659
459.15;	1.9578
459.50;	1.9497
459.85;	1.9414
460.20;	1.9330
460.55;	1.9244
460.90;	1.9157
461.25;	1.9069
461.61;	1.8980
461.96;	1.8890
462.31;	1.8799
462.66;	1.8706
463.01;	1.8612
463.36;	1.8518
463.71;	1.8422
464.06;	1.8325
464.42;	1.8227
464.77;	1.8128
465.12;	1.8028
465.47;	1.7927
465.82;	1.7825
466.17;	1.7723
466.52;	1.7619
466.87;	1.7515
467.23;	1.7409
467.58;	1.7303
467.93;	1.7196
468.28;	1.7089
468.63;	1.6980
468.98;	1.6871
469.33;	1.6761
469.68;	1.6651
470.04;	1.6540
470.39;	1.6428
470.74;	1.6315
471.09;	1.6202
471.44;	1.6089
471.79;	1.5975
472.14;	1.5860
472.49;	1.5745
472.85;	1.5629
473.20;	1.5513
473.55;	1.5397
473.90;	1.5280
474.25;	1.5163
474.60;	1.5046
474.95;	1.4928
475.31;	1.4810
475.66;	1.4691
476.01;	1.4573
476.36;	1.4454
476.71;	1.4335
477.06;	1.4215
477.41;	1.4096
477.76;	1.3976
478.12;	1.3857
478.47;	1.3737
478.82;	1.3617
479.17;	1.3497
479.52;	1.3377
479.87;	1.3257
480.22;	1.3137
480.57;	1.3018
480.93;	1.2898
481.28;	1.2778
481.63;	1.2658
481.98;	1.2539
482.33;	1.2419
482.68;	1.2300
483.03;	1.2181
483.38;	1.2062
483.74;	1.1943
484.09;	1.1825
484.44;	1.1707
484.79;	1.1589
485.14;	1.1471
485.49;	1.1354
485.84;	1.1237
486.19;	1.1120
486.55;	1.1003
486.90;	1.0888
487.25;	1.0772
487.60;	1.0657
487.95;	1.0542
488.30;	1.0428
488.65;	1.0314
489.01;	1.0200
489.36;	1.0087
489.71;	0.9975
490.06;	0.9863
490.41;	0.9752
490.76;	0.9641
491.11;	0.9531
491.46;	0.9421
491.82;	0.9312
492.17;	0.9203
492.52;	0.9095
492.87;	0.8988
493.22;	0.8881
493.57;	0.8775
493.92;	0.8670
494.27;	0.8565
494.63;	0.8461
494.98;	0.8357
495.33;	0.8255
495.68;	0.8153
496.03;	0.8051
496.38;	0.7951
496.73;	0.7851
497.08;	0.7752
497.44;	0.7653
497.79;	0.7556
498.14;	0.7459
498.49;	0.7363
498.84;	0.7267
499.19;	0.7173
499.54;	0.7079
499.89;	0.6986
500.25;	0.6894
500.60;	0.6803
500.95;	0.6712
501.30;	0.6622
501.65;	0.6533
502.00;	0.6445
502.35;	0.6358
502.71;	0.6272
503.06;	0.6186
503.41;	0.6101
503.76;	0.6018
504.11;	0.5935
504.46;	0.5852
504.81;	0.5771
505.16;	0.5691
505.52;	0.5611
505.87;	0.5532
506.22;	0.5454
506.57;	0.5377
506.92;	0.5301
507.27;	0.5226
507.62;	0.5152
507.97;	0.5078
508.33;	0.5005
508.68;	0.4934
509.03;	0.4863
509.38;	0.4793
509.73;	0.4723
510.08;	0.4655
510.43;	0.4588
510.78;	0.4521
511.14;	0.4455
511.49;	0.4391
511.84;	0.4327
512.19;	0.4263
512.54;	0.4201
512.89;	0.4140
513.24;	0.4079
513.59;	0.4020
513.95;	0.3961
514.30;	0.3903
514.65;	0.3845
515.00;	0.3789
515.35;	0.3734
515.70;	0.3679
516.05;	0.3625
516.41;	0.3572
516.76;	0.3520
517.11;	0.3469
517.46;	0.3418
517.81;	0.3368
518.16;	0.3320
518.51;	0.3271
518.86;	0.3224
519.22;	0.3178
519.57;	0.3132
519.92;	0.3087
520.27;	0.3043
520.62;	0.3000
520.97;	0.2957
521.32;	0.2915
521.67;	0.2874
522.03;	0.2834
522.38;	0.2794
522.73;	0.2755
523.08;	0.2717
523.43;	0.2680
523.78;	0.2643
524.13;	0.2607
524.48;	0.2572
524.84;	0.2538
525.19;	0.2504
525.54;	0.2471
525.89;	0.2439
526.24;	0.2407
526.59;	0.2376
526.94;	0.2346
527.29;	0.2316
527.65;	0.2287
528.00;	0.2259
528.35;	0.2232
528.70;	0.2205
529.05;	0.2178
529.40;	0.2153
529.75;	0.2128
530.11;	0.2103
530.46;	0.2079
530.81;	0.2056
531.16;	0.2034
531.51;	0.2012
531.86;	0.1990
532.21;	0.1970
532.56;	0.1949
532.92;	0.1930
533.27;	0.1911
533.62;	0.1892
533.97;	0.1874
534.32;	0.1857
534.67;	0.1840
535.02;	0.1824
535.37;	0.1808
535.73;	0.1793
536.08;	0.1778
536.43;	0.1764
536.78;	0.1751
537.13;	0.1738
537.48;	0.1725
537.83;	0.1713
538.18;	0.1701
538.54;	0.1690
538.89;	0.1679
539.24;	0.1669
539.59;	0.1659
539.94;	0.1650
540.29;	0.1641
540.64;	0.1633
540.99;	0.1625
541.35;	0.1618
541.70;	0.1611
542.05;	0.1604
542.40;	0.1598
542.75;	0.1592
543.10;	0.1587
543.45;	0.1582
543.81;	0.1578
544.16;	0.1573
544.51;	0.1570
544.86;	0.1566
545.21;	0.1564
545.56;	0.1561
545.91;	0.1559
546.26;	0.1557
546.62;	0.1556
546.97;	0.1555
547.32;	0.1554
547.67;	0.1554
548.02;	0.1554
548.37;	0.1554
548.72;	0.1555
549.07;	0.1556
549.43;	0.1557
549.78;	0.1559
550.13;	0.1561
550.48;	0.1563
550.83;	0.1566
551.18;	0.1569
551.53;	0.1572
551.88;	0.1576
552.24;	0.1580
552.59;	0.1584
552.94;	0.1588
553.29;	0.1593
553.64;	0.1598
553.99;	0.1603
554.34;	0.1609
554.69;	0.1615
555.05;	0.1621
555.40;	0.1627
555.75;	0.1634
556.10;	0.1641
556.45;	0.1648
556.80;	0.1656
557.15;	0.1663
557.51;	0.1671
557.86;	0.1680
558.21;	0.1688
558.56;	0.1697
558.91;	0.1706
559.26;	0.1715
559.61;	0.1724
559.96;	0.1734
560.32;	0.1744
560.67;	0.1754
561.02;	0.1764
561.37;	0.1775
561.72;	0.1786
562.07;	0.1797
562.42;	0.1808
562.77;	0.1819
563.13;	0.1831
563.48;	0.1842
563.83;	0.1854
564.18;	0.1867
564.53;	0.1879
564.88;	0.1891
565.23;	0.1904
565.58;	0.1917
565.94;	0.1930
566.29;	0.1944
566.64;	0.1957
566.99;	0.1971
567.34;	0.1985
567.69;	0.1999
568.04;	0.2013
568.39;	0.2027
568.75;	0.2042
569.10;	0.2057
569.45;	0.2072
569.80;	0.2087
570.15;	0.2102
570.50;	0.2117
570.85;	0.2133
571.21;	0.2148
571.56;	0.2164
571.91;	0.2180
572.26;	0.2197
572.61;	0.2213
572.96;	0.2229
573.31;	0.2246
573.66;	0.2263
574.02;	0.2280
574.37;	0.2297
574.72;	0.2314
575.07;	0.2331
575.42;	0.2349
575.77;	0.2366
576.12;	0.2384
576.47;	0.2402
576.83;	0.2420
577.18;	0.2438
577.53;	0.2456
577.88;	0.2475
578.23;	0.2493
578.58;	0.2512
578.93;	0.2531
579.28;	0.2550
579.64;	0.2569
579.99;	0.2588
580.34;	0.2607
580.69;	0.2627
581.04;	0.2646
581.39;	0.2666
581.74;	0.2686
582.09;	0.2706
582.45;	0.2726
582.80;	0.2746
583.15;	0.2766
583.50;	0.2786
583.85;	0.2807
584.20;	0.2827
584.55;	0.2848
584.91;	0.2868
585.26;	0.2889
585.61;	0.2910
585.96;	0.2931
586.31;	0.2952
586.66;	0.2974
587.01;	0.2995
587.36;	0.3017
587.72;	0.3038
588.07;	0.3060
588.42;	0.3081
588.77;	0.3103
589.12;	0.3125
589.47;	0.3147
589.82;	0.3169
590.17;	0.3191
590.53;	0.3214
