wavelength, nm;	absorption
365.00;	0.4555
365.28;	0.4624
365.56;	0.4693
365.85;	0.4764
366.13;	0.4835
366.41;	0.4907
366.69;	0.4980
366.97;	0.5053
367.26;	0.5128
367.54;	0.5203
367.82;	0.5279
368.10;	0.5356
368.38;	0.5434
368.67;	0.5512
368.95;	0.5592
369.23;	0.5672
369.51;	0.5753
369.79;	0.5835
370.08;	0.5917
370.36;	0.6001
370.64;	0.6085
370.92;	0.6171
371.20;	0.6257
371.49;	0.6344
371.77;	0.6431
372.05;	0.6520
372.33;	0.6609
372.61;	0.6700
372.90;	0.6791
373.18;	0.6883
373.46;	0.6976
373.74;	0.7070
374.02;	0.7164
374.30;	0.7260
374.59;	0.7356
374.87;	0.7454
375.15;	0.7552
375.43;	0.7651
375.71;	0.7751
376.00;	0.7851
376.28;	0.7953
376.56;	0.8056
376.84;	0.8159
377.12;	0.8263
377.41;	0.8368
377.69;	0.8474
377.97;	0.8581
378.25;	0.8689
378.53;	0.8797
378.82;	0.8907
379.10;	0.9017
379.38;	0.9128
379.66;	0.9240
379.94;	0.9353
380.23;	0.9467
380.51;	0.9582
380.79;	0.9697
381.07;	0.9814
381.35;	0.9931
381.64;	1.0049
381.92;	1.0168
382.20;	1.0287
382.48;	1.0408
382.76;	1.0529
383.05;	1.0651
383.33;	1.0774
383.61;	1.0898
383.89;	1.1023
384.17;	1.1148
384.46;	1.1275
384.74;	1.1402
385.02;	1.1530
385.30;	1.1658
385.58;	1.1788
385.87;	1.1918
386.15;	1.2049
386.43;	1.2181
386.71;	1.2314
386.99;	1.2447
387.28;	1.2581
387.56;	1.2716
387.84;	1.2851
388.12;	1.2988
388.40;	1.3125
388.69;	1.3262
388.97;	1.3401
389.25;	1.3540
389.53;	1.3680
389.81;	1.3820
390.10;	1.3961
390.38;	1.4103
390.66;	1.4246
390.94;	1.4389
391.22;	1.4533
391.50;	1.4677
391.79;	1.4822
392.07;	1.4968
392.35;	1.5114
392.63;	1.5261
392.91;	1.5408
393.20;	1.5556
393.48;	1.5704
393.76;	1.5854
394.04;	1.6003
394.32;	1.6153
394.61;	1.6304
394.89;	1.6455
395.17;	1.6607
395.45;	1.6759
395.73;	1.6911
396.02;	1.7064
396.30;	1.7218
396.58;	1.7372
396.86;	1.7526
397.14;	1.7681
397.43;	1.7836
397.71;	1.7991
397.99;	1.8147
398.27;	1.8303
398.55;	1.8459
398.84;	1.8616
399.12;	1.8773
399.40;	1.8931
399.68;	1.9088
399.96;	1.9246
400.25;	1.9404
400.53;	1.9562
400.81;	1.9721
401.09;	1.9880
401.37;	2.0038
401.66;	2.0198
401.94;	2.0357
402.22;	2.0516
402.50;	2.0675
402.78;	2.0835
403.07;	2.0995
403.35;	2.1154
403.63;	2.1314
403.91;	2.1474
404.19;	2.1633
404.48;	2.1793
404.76;	2.1953
405.04;	2.2112
405.32;	2.2272
405.60;	2.2431
405.89;	2.2591
406.17;	2.2750
406.45;	2.2909
406.73;	2.3068
407.01;	2.3227
407.30;	2.3385
407.58;	2.3544
407.86;	2.3702
408.14;	2.3860
408.42;	2.4017
408.70;	2.4175
408.99;	2.4332
409.27;	2.4488
409.55;	2.4645
409.83;	2.4801
410.11;	2.4956
410.40;	2.5111
410.68;	2.5266
410.96;	2.5420
411.24;	2.5574
411.52;	2.5728
411.81;	2.5880
412.09;	2.6033
412.37;	2.6185
412.65;	2.6336
412.93;	2.6486
413.22;	2.6636
413.50;	2.6786
413.78;	2.6935
414.06;	2.7083
414.34;	2.7230
414.63;	2.7377
414.91;	2.7523
415.19;	2.7668
415.47;	2.7812
415.75;	2.7956
416.04;	2.8099
416.32;	2.8241
416.60;	2.8382
416.88;	2.8523
417.16;	2.8662
417.45;	2.8801
417.73;	2.8938
418.01;	2.9075
418.29;	2.9211
418.57;	2.9345
418.86;	2.9479
419.14;	2.9612
419.42;	2.9743
419.70;	2.9874
419.98;	3.0004
420.27;	3.0132
420.55;	3.0259
420.83;	3.0385
421.11;	3.0511
421.39;	3.0634
421.68;	3.0757
421.96;	3.0879
422.24;	3.0999
422.52;	3.1118
422.80;	3.1235
423.09;	3.1352
423.37;	3.1467
423.65;	3.1581
423.93;	3.1693
424.21;	3.1805
424.50;	3.1914
424.78;	3.2023
425.06;	3.2130
425.34;	3.2235
425.62;	3.2339
425.90;	3.2442
426.19;	3.2543
426.47;	3.2643
426.75;	3.2741
427.03;	3.2838
427.31;	3.2933
427.60;	3.3027
427.88;	3.3119
428.16;	3.3210
428.44;	3.3299
428.72;	3.3386
429.01;	3.3472
429.29;	3.3556
429.57;	3.3638
429.85;	3.3719
430.13;	3.3798
430.42;	3.3876
430.70;	3.3951
430.98;	3.4025
431.26;	3.4098
431.54;	3.4168
431.83;	3.4237
432.11;	3.4304
432.39;	3.4370
432.67;	3.4433
432.95;	3.4495
433.24;	3.4555
433.52;	3.4614
433.80;	3.4670
434.08;	3.4725
434.36;	3.4777
434.65;	3.4828
434.93;	3.4877
435.21;	3.4925
435.49;	3.4970
435.77;	3.5014
436.06;	3.5055
436.34;	3.5095
436.62;	3.5133
436.90;	3.5169
437.18;	3.5203
437.47;	3.5235
437.75;	3.5265
438.03;	3.5294
438.31;	3.5320
438.59;	3.5344
438.88;	3.5367
439.16;	3.5388
439.44;	3.5406
439.72;	3.5423
440.00;	3.5438
440.29;	3.5451
440.57;	3.5462
440.85;	3.5470
441.13;	3.5477
441.41;	3.5483
441.70;	3.5486
441.98;	3.5487
442.26;	3.5486
442.54;	3.5483
442.82;	3.5478
443.10;	3.5472
443.39;	3.5463
443.67;	3.5453
443.95;	3.5440
444.23;	3.5426
444.51;	3.5409
444.80;	3.5391
445.08;	3.5371
445.36;	3.5348
445.64;	3.5324
445.92;	3.5298
446.21;	3.5270
446.49;	3.5240
446.77;	3.5208
447.05;	3.5175
447.33;	3.5139
447.62;	3.5101
447.90;	3.5062
448.18;	3.5021
448.46;	3.4977
448.74;	3.4932
449.03;	3.4885
449.31;	3.4837
449.59;	3.4786
449.87;	3.4733
450.15;	3.4679
450.44;	3.4623
450.72;	3.4565
451.00;	3.4505
451.28;	3.4444
451.56;	3.4381
451.85;	3.4315
452.13;	3.4249
452.41;	3.4180
452.69;	3.4110
452.97;	3.4038
453.26;	3.3964
453.54;	3.3888
453.82;	3.3811
454.10;	3.3732
454.38;	3.3652
454.67;	3.3570
454.95;	3.3486
455.23;	3.3400
455.51;	3.3313
455.79;	3.3224
456.08;	3.3134
456.36;	3.3042
456.64;	3.2949
456.92;	3.2854
457.20;	3.2758
457.49;	3.2660
457.77;	3.2560
458.05;	3.2459
458.33;	3.2357
458.61;	3.2253
458.90;	3.2147
459.18;	3.2041
459.46;	3.1932
459.74;	3.1823
460.02;	3.1712
460.30;	3.1600
460.59;	3.1486
460.87;	3.1371
461.15;	3.1255
461.43;	3.1137
461.71;	3.1019
462.00;	3.0899
462.28;	3.0777
462.56;	3.0655
462.84;	3.0531
463.12;	3.0406
463.41;	3.0280
463.69;	3.0153
463.97;	3.0025
464.25;	2.9896
464.53;	2.9765
464.82;	2.9634
465.10;	2.9501
465.38;	2.9368
465.66;	2.9233
465.94;	2.9098
466.23;	2.8961
466.51;	2.8824
466.79;	2.8685
467.07;	2.8546
467.35;	2.8406
467.64;	2.8265
467.92;	2.8123
468.20;	2.7980
468.48;	2.7837
468.76;	2.7692
469.05;	2.7547
469.33;	2.7401
469.61;	2.7255
469.89;	2.7107
470.17;	2.6960
470.46;	2.6811
470.74;	2.6662
471.02;	2.6512
471.30;	2.6361
471.58;	2.6210
471.87;	2.6058
472.15;	2.5906
472.43;	2.5753
472.71;	2.5600
472.99;	2.5446
473.28;	2.5292
473.56;	2.5138
473.84;	2.4982
474.12;	2.4827
474.40;	2.4671
474.69;	2.4515
474.97;	2.4358
475.25;	2.4201
475.53;	2.4044
475.81;	2.3886
476.10;	2.3729
476.38;	2.3571
476.66;	2.3412
476.94;	2.3254
477.22;	2.3095
477.50;	2.2936
477.79;	2.2777
478.07;	2.2618
478.35;	2.2458
478.63;	2.2299
478.91;	2.2139
479.20;	2.1980
479.48;	2.1820
479.76;	2.1661
480.04;	2.1501
480.32;	2.1341
480.61;	2.1181
480.89;	2.1022
481.17;	2.0862
481.45;	2.0703
481.73;	2.0543
482.02;	2.0384
482.30;	2.0225
482.58;	2.0066
482.86;	1.9907
483.14;	1.9748
483.43;	1.9590
483.71;	1.9431
483.99;	1.9273
484.27;	1.9115
484.55;	1.8958
484.84;	1.8800
485.12;	1.8643
485.40;	1.8487
485.68;	1.8330
485.96;	1.8174
486.25;	1.8018
486.53;	1.7863
486.81;	1.7708
487.09;	1.7553
487.37;	1.7399
487.66;	1.7245
487.94;	1.7091
488.22;	1.6938
488.50;	1.6785
488.78;	1.6633
489.07;	1.6482
489.35;	1.6330
489.63;	1.6180
489.91;	1.6030
490.19;	1.5880
490.48;	1.5731
490.76;	1.5582
491.04;	1.5434
491.32;	1.5287
491.60;	1.5140
491.89;	1.4994
492.17;	1.4848
492.45;	1.4703
492.73;	1.4558
493.01;	1.4414
493.30;	1.4271
493.58;	1.4129
493.86;	1.3987
494.14;	1.3845
494.42;	1.3705
494.70;	1.3565
494.99;	1.3426
495.27;	1.3287
495.55;	1.3149
495.83;	1.3012
496.11;	1.2876
496.40;	1.2740
496.68;	1.2605
496.96;	1.2471
497.24;	1.2338
497.52;	1.2205
497.81;	1.2073
498.09;	1.1942
498.37;	1.1812
498.65;	1.1682
498.93;	1.1554
499.22;	1.1426
499.50;	1.1298
499.78;	1.1172
500.06;	1.1046
500.34;	1.0922
500.63;	1.0798
500.91;	1.0675
501.19;	1.0552
501.47;	1.0431
501.75;	1.0310
502.04;	1.0190
502.32;	1.0071
502.60;	0.9953
502.88;	0.9836
503.16;	0.9720
503.45;	0.9604
503.73;	0.9489
504.01;	0.9375
504.29;	0.9262
504.57;	0.9150
504.86;	0.9039
505.14;	0.8929
505.42;	0.8819
505.70;	0.8710
505.98;	0.8602
506.27;	0.8496
506.55;	0.8389
506.83;	0.8284
507.11;	0.8180
507.39;	0.8076
507.68;	0.7974
507.96;	0.7872
508.24;	0.7771
508.52;	0.7671
508.80;	0.7572
509.09;	0.7474
509.37;	0.7377
509.65;	0.7280
509.93;	0.7184
510.21;	0.7090
510.50;	0.6996
510.78;	0.6903
511.06;	0.6811
511.34;	0.6719
511.62;	0.6629
511.90;	0.6539
512.19;	0.6451
512.47;	0.6363
512.75;	0.6276
513.03;	0.6190
513.31;	0.6104
513.60;	0.6020
513.88;	0.5936
514.16;	0.5853
514.44;	0.5772
514.72;	0.5690
515.01;	0.5610
515.29;	0.5531
515.57;	0.5452
515.85;	0.5374
516.13;	0.5297
516.42;	0.5221
516.70;	0.5146
516.98;	0.5071
517.26;	0.4998
517.54;	0.4925
517.83;	0.4853
518.11;	0.4781
518.39;	0.4711
518.67;	0.4641
518.95;	0.4572
519.24;	0.4504
519.52;	0.4437
519.80;	0.4370
520.08;	0.4304
520.36;	0.4239
520.65;	0.4175
520.93;	0.4111
521.21;	0.4049
521.49;	0.3986
521.77;	0.3925
522.06;	0.3865
522.34;	0.3805
522.62;	0.3745
522.90;	0.3687
523.18;	0.3629
523.47;	0.3572
523.75;	0.3516
524.03;	0.3461
524.31;	0.3406
524.59;	0.3351
524.88;	0.3298
525.16;	0.3245
525.44;	0.3193
525.72;	0.3141
526.00;	0.3091
526.29;	0.3041
526.57;	0.2991
526.85;	0.2942
527.13;	0.2894
527.41;	0.2846
527.70;	0.2799
527.98;	0.2753
528.26;	0.2707
528.54;	0.2662
528.82;	0.2618
529.10;	0.2574
529.39;	0.2531
529.67;	0.2488
529.95;	0.2446
530.23;	0.2405
530.51;	0.2364
530.80;	0.2323
531.08;	0.2284
531.36;	0.2245
531.64;	0.2206
531.92;	0.2168
532.21;	0.2130
532.49;	0.2093
532.77;	0.2057
533.05;	0.2021
533.33;	0.1986
533.62;	0.1951
533.90;	0.1916
534.18;	0.1883
534.46;	0.1849
534.74;	0.1816
535.03;	0.1784
535.31;	0.1752
535.59;	0.1721
535.87;	0.1690
536.15;	0.1659
536.44;	0.1629
536.72;	0.1600
537.00;	0.1571
537.28;	0.1542
537.56;	0.1514
537.85;	0.1486
538.13;	0.1459
538.41;	0.1432
538.69;	0.1406
538.97;	0.1380
539.26;	0.1354
539.54;	0.1329
539.82;	0.1304
540.10;	0.1280
540.38;	0.1256
540.67;	0.1233
540.95;	0.1209
541.23;	0.1187
541.51;	0.1164
541.79;	0.1142
542.08;	0.1120
542.36;	0.1099
542.64;	0.1078
542.92;	0.1057
543.20;	0.1037
543.49;	0.1017
543.77;	0.0998
544.05;	0.0978
544.33;	0.0960
544.61;	0.0941
544.90;	0.0923
545.18;	0.0905
545.46;	0.0887
545.74;	0.0870
546.02;	0.0853
546.30;	0.0836
546.59;	0.0820
546.87;	0.0803
547.15;	0.0788
547.43;	0.0772
547.71;	0.0757
548.00;	0.0742
548.28;	0.0727
548.56;	0.0713
548.84;	0.0698
549.12;	0.0684
549.41;	0.0671
549.69;	0.0657
549.97;	0.0644
550.25;	0.0631
550.53;	0.0618
550.82;	0.0606
551.10;	0.0594
551.38;	0.0582
551.66;	0.0570
551.94;	0.0558
552.23;	0.0547
552.51;	0.0536
552.79;	0.0525
553.07;	0.0514
553.35;	0.0504
553.64;	0.0494
553.92;	0.0483
554.20;	0.0474
554.48;	0.0464
554.76;	0.0454
555.05;	0.0445
555.33;	0.0436
555.61;	0.0427
555.89;	0.0418
556.17;	0.0410
556.46;	0.0401
556.74;	0.0393
557.02;	0.0385
557.30;	0.0377
557.58;	0.0369
557.87;	0.0362
558.15;	0.0354
558.43;	0.0347
558.71;	0.0340
558.99;	0.0333
559.28;	0.0326
559.56;	0.0319
559.84;	0.0313
560.12;	0.0306
560.40;	0.0300
560.69;	0.0294
