wavelength, nm;	absorption
407.00;	2.2360
407.29;	2.2518
407.58;	2.2676
407.88;	2.2834
408.17;	2.2991
408.46;	2.3148
408.75;	2.3305
409.04;	2.3462
409.34;	2.3618
409.63;	2.3774
409.92;	2.3930
410.21;	2.4085
410.51;	2.4239
410.80;	2.4394
411.09;	2.4547
411.38;	2.4701
411.67;	2.4853
411.97;	2.5006
412.26;	2.5157
412.55;	2.5308
412.84;	2.5459
413.13;	2.5609
413.43;	2.5758
413.72;	2.5906
414.01;	2.6054
414.30;	2.6201
414.60;	2.6348
414.89;	2.6494
415.18;	2.6639
415.47;	2.6783
415.76;	2.6926
416.06;	2.7069
416.35;	2.7210
416.64;	2.7351
416.93;	2.7491
417.22;	2.7630
417.52;	2.7768
417.81;	2.7905
418.10;	2.8041
418.39;	2.8176
418.69;	2.8310
418.98;	2.8443
419.27;	2.8575
419.56;	2.8706
419.85;	2.8836
420.15;	2.8964
420.44;	2.9092
420.73;	2.9218
421.02;	2.9343
421.31;	2.9467
421.61;	2.9590
421.90;	2.9711
422.19;	2.9831
422.48;	2.9950
422.77;	3.0068
423.07;	3.0184
423.36;	3.0299
423.65;	3.0413
423.94;	3.0525
424.24;	3.0636
424.53;	3.0745
424.82;	3.0853
425.11;	3.0960
425.40;	3.1065
425.70;	3.1168
425.99;	3.1270
426.28;	3.1371
426.57;	3.1470
426.86;	3.1567
427.16;	3.1663
427.45;	3.1758
427.74;	3.1850
428.03;	3.1941
428.33;	3.2031
428.62;	3.2119
428.91;	3.2205
429.20;	3.2289
429.49;	3.2372
429.79;	3.2453
430.08;	3.2532
430.37;	3.2610
430.66;	3.2686
430.95;	3.2760
431.25;	3.2832
431.54;	3.2903
431.83;	3.2971
432.12;	3.3038
432.42;	3.3104
432.71;	3.3167
433.00;	3.3228
433.29;	3.3288
433.58;	3.3346
433.88;	3.3401
434.17;	3.3455
434.46;	3.3507
434.75;	3.3558
435.04;	3.3606
435.34;	3.3652
435.63;	3.3697
435.92;	3.3739
436.21;	3.3780
436.50;	3.3818
436.80;	3.3855
437.09;	3.3890
437.38;	3.3922
437.67;	3.3953
437.97;	3.3982
438.26;	3.4008
438.55;	3.4033
438.84;	3.4056
439.13;	3.4077
439.43;	3.4096
439.72;	3.4112
440.01;	3.4127
440.30;	3.4140
440.59;	3.4151
440.89;	3.4159
441.18;	3.4166
441.47;	3.4171
441.76;	3.4173
442.06;	3.4174
442.35;	3.4173
442.64;	3.4169
442.93;	3.4164
443.22;	3.4156
443.52;	3.4147
443.81;	3.4136
