wavelength, nm;	absorption
372.00;	0.6470
372.25;	0.6549
372.50;	0.6629
372.75;	0.6709
373.00;	0.6790
373.26;	0.6872
373.51;	0.6955
373.76;	0.7038
374.01;	0.7122
374.26;	0.7206
374.51;	0.7292
374.76;	0.7378
375.01;	0.7464
375.27;	0.7552
375.52;	0.7640
375.77;	0.7728
376.02;	0.7818
376.27;	0.7908
376.52;	0.7998
376.77;	0.8090
377.02;	0.8182
377.27;	0.8275
377.53;	0.8368
377.78;	0.8463
378.03;	0.8557
378.28;	0.8653
378.53;	0.8749
378.78;	0.8846
379.03;	0.8944
379.28;	0.9042
379.54;	0.9141
379.79;	0.9241
380.04;	0.9341
380.29;	0.9442
380.54;	0.9544
380.79;	0.9646
381.04;	0.9749
381.29;	0.9853
381.54;	0.9957
381.80;	1.0062
382.05;	1.0168
382.30;	1.0274
382.55;	1.0381
382.80;	1.0489
383.05;	1.0597
383.30;	1.0706
383.55;	1.0816
383.81;	1.0926
384.06;	1.1037
384.31;	1.1149
384.56;	1.1261
384.81;	1.1374
385.06;	1.1487
385.31;	1.1601
385.56;	1.1716
385.81;	1.1831
386.07;	1.1947
386.32;	1.2064
386.57;	1.2181
386.82;	1.2299
387.07;	1.2417
387.32;	1.2536
387.57;	1.2656
387.82;	1.2776
388.08;	1.2896
388.33;	1.3018
388.58;	1.3140
388.83;	1.3262
389.08;	1.3385
389.33;	1.3508
389.58;	1.3632
389.83;	1.3757
390.08;	1.3882
390.34;	1.4008
390.59;	1.4134
390.84;	1.4260
391.09;	1.4388
391.34;	1.4515
391.59;	1.4643
391.84;	1.4772
392.09;	1.4901
392.35;	1.5031
392.60;	1.5161
392.85;	1.5291
393.10;	1.5422
393.35;	1.5554
393.60;	1.5686
393.85;	1.5818
394.10;	1.5950
394.35;	1.6084
394.61;	1.6217
394.86;	1.6351
395.11;	1.6485
395.36;	1.6620
395.61;	1.6755
395.86;	1.6890
396.11;	1.7026
396.36;	1.7162
396.62;	1.7298
396.87;	1.7435
397.12;	1.7572
397.37;	1.7710
397.62;	1.7847
397.87;	1.7985
398.12;	1.8123
398.37;	1.8262
398.62;	1.8400
398.88;	1.8539
399.13;	1.8679
399.38;	1.8818
399.63;	1.8958
399.88;	1.9097
400.13;	1.9237
400.38;	1.9378
400.63;	1.9518
400.89;	1.9659
401.14;	1.9799
401.39;	1.9940
401.64;	2.0081
401.89;	2.0222
402.14;	2.0363
402.39;	2.0504
402.64;	2.0646
402.90;	2.0787
403.15;	2.0928
403.40;	2.1070
403.65;	2.1211
403.90;	2.1353
404.15;	2.1494
404.40;	2.1636
404.65;	2.1777
404.90;	2.1919
405.16;	2.2060
405.41;	2.2202
405.66;	2.2343
405.91;	2.2484
406.16;	2.2625
406.41;	2.2766
406.66;	2.2907
406.91;	2.3048
407.17;	2.3188
407.42;	2.3329
407.67;	2.3469
407.92;	2.3609
408.17;	2.3749
408.42;	2.3889
408.67;	2.4028
408.92;	2.4167
409.17;	2.4306
409.43;	2.4445
409.68;	2.4583
409.93;	2.4721
410.18;	2.4859
410.43;	2.4996
410.68;	2.5133
410.93;	2.5270
411.18;	2.5407
411.44;	2.5543
411.69;	2.5678
411.94;	2.5813
412.19;	2.5948
412.44;	2.6082
412.69;	2.6216
412.94;	2.6350
413.19;	2.6483
413.44;	2.6615
413.70;	2.6747
413.95;	2.6879
414.20;	2.7009
414.45;	2.7140
414.70;	2.7270
414.95;	2.7399
415.20;	2.7527
415.45;	2.7655
415.71;	2.7783
415.96;	2.7910
416.21;	2.8036
416.46;	2.8161
416.71;	2.8286
416.96;	2.8410
417.21;	2.8533
417.46;	2.8656
417.71;	2.8778
417.97;	2.8899
