wavelength, nm;	absorption
357.00;	0.2774
357.27;	0.2819
357.54;	0.2864
357.81;	0.2909
358.08;	0.2955
358.35;	0.3002
358.62;	0.3049
358.89;	0.3097
359.16;	0.3146
359.43;	0.3195
359.70;	0.3244
359.97;	0.3295
360.24;	0.3345
360.51;	0.3397
360.78;	0.3449
361.05;	0.3502
361.32;	0.3555
361.59;	0.3609
361.86;	0.3664
362.13;	0.3719
362.40;	0.3775
362.67;	0.3831
362.94;	0.3889
363.21;	0.3946
363.48;	0.4005
363.75;	0.4064
364.02;	0.4124
364.29;	0.4184
364.56;	0.4245
364.83;	0.4307
365.10;	0.4370
365.37;	0.4433
365.64;	0.4497
365.91;	0.4561
366.18;	0.4627
366.45;	0.4693
366.72;	0.4759
366.99;	0.4827
367.26;	0.4895
367.54;	0.4964
367.81;	0.5033
368.08;	0.5103
368.35;	0.5174
368.62;	0.5246
368.89;	0.5318
369.16;	0.5391
369.43;	0.5465
369.70;	0.5540
369.97;	0.5615
370.24;	0.5691
370.51;	0.5768
370.78;	0.5845
371.05;	0.5924
371.32;	0.6003
371.59;	0.6082
371.86;	0.6163
372.13;	0.6244
372.40;	0.6326
372.67;	0.6409
372.94;	0.6492
373.21;	0.6577
373.48;	0.6662
373.75;	0.6747
374.02;	0.6834
374.29;	0.6921
374.56;	0.7009
374.83;	0.7098
375.10;	0.7188
375.37;	0.7278
375.64;	0.7369
375.91;	0.7461
376.18;	0.7554
376.45;	0.7647
376.72;	0.7741
376.99;	0.7836
377.26;	0.7932
377.53;	0.8028
377.80;	0.8125
378.07;	0.8223
378.34;	0.8322
378.61;	0.8422
378.88;	0.8522
379.15;	0.8623
379.42;	0.8725
379.69;	0.8827
379.96;	0.8930
380.23;	0.9034
380.50;	0.9139
380.77;	0.9245
381.04;	0.9351
381.31;	0.9458
381.58;	0.9566
381.85;	0.9674
382.12;	0.9784
382.39;	0.9893
382.66;	1.0004
382.93;	1.0116
383.20;	1.0228
383.47;	1.0341
383.74;	1.0454
384.01;	1.0568
384.28;	1.0683
384.55;	1.0799
384.82;	1.0916
385.09;	1.1033
385.36;	1.1150
385.63;	1.1269
385.90;	1.1388
386.17;	1.1508
386.44;	1.1628
386.71;	1.1750
386.98;	1.1871
387.25;	1.1994
387.52;	1.2117
387.79;	1.2241
388.07;	1.2365
388.34;	1.2490
388.61;	1.2616
388.88;	1.2743
389.15;	1.2869
389.42;	1.2997
389.69;	1.3125
389.96;	1.3254
390.23;	1.3383
390.50;	1.3513
390.77;	1.3644
391.04;	1.3775
391.31;	1.3906
391.58;	1.4038
391.85;	1.4171
392.12;	1.4304
392.39;	1.4438
392.66;	1.4572
392.93;	1.4707
393.20;	1.4842
393.47;	1.4978
393.74;	1.5114
394.01;	1.5251
394.28;	1.5388
394.55;	1.5526
394.82;	1.5664
395.09;	1.5802
395.36;	1.5941
395.63;	1.6080
395.90;	1.6220
396.17;	1.6360
396.44;	1.6501
396.71;	1.6642
396.98;	1.6783
397.25;	1.6924
397.52;	1.7066
397.79;	1.7208
398.06;	1.7351
398.33;	1.7493
398.60;	1.7636
398.87;	1.7780
399.14;	1.7923
399.41;	1.8067
399.68;	1.8211
399.95;	1.8356
400.22;	1.8500
400.49;	1.8645
400.76;	1.8790
401.03;	1.8935
401.30;	1.9080
401.57;	1.9225
401.84;	1.9371
402.11;	1.9516
402.38;	1.9662
402.65;	1.9808
402.92;	1.9954
403.19;	2.0099
403.46;	2.0245
403.73;	2.0391
404.00;	2.0537
404.27;	2.0683
404.54;	2.0829
404.81;	2.0975
405.08;	2.1121
405.35;	2.1267
405.62;	2.1413
405.89;	2.1558
406.16;	2.1704
406.43;	2.1849
406.70;	2.1995
406.97;	2.2140
407.24;	2.2285
407.51;	2.2430
407.78;	2.2574
408.05;	2.2719
408.32;	2.2863
408.60;	2.3007
408.87;	2.3150
409.14;	2.3294
409.41;	2.3437
409.68;	2.3579
409.95;	2.3722
410.22;	2.3864
410.49;	2.4006
410.76;	2.4147
411.03;	2.4288
411.30;	2.4428
411.57;	2.4569
411.84;	2.4708
412.11;	2.4847
412.38;	2.4986
412.65;	2.5124
412.92;	2.5262
413.19;	2.5399
413.46;	2.5536
413.73;	2.5672
414.00;	2.5807
414.27;	2.5942
414.54;	2.6077
414.81;	2.6210
415.08;	2.6343
415.35;	2.6476
415.62;	2.6607
415.89;	2.6738
416.16;	2.6868
416.43;	2.6998
416.70;	2.7127
416.97;	2.7255
417.24;	2.7382
417.51;	2.7508
417.78;	2.7634
418.05;	2.7759
418.32;	2.7883
418.59;	2.8006
418.86;	2.8128
419.13;	2.8249
419.40;	2.8370
419.67;	2.8489
419.94;	2.8608
420.21;	2.8725
420.48;	2.8842
420.75;	2.8958
421.02;	2.9072
421.29;	2.9186
421.56;	2.9298
421.83;	2.9410
422.10;	2.9520
422.37;	2.9630
422.64;	2.9738
422.91;	2.9845
423.18;	2.9951
423.45;	3.0056
423.72;	3.0160
423.99;	3.0262
424.26;	3.0364
424.53;	3.0464
424.80;	3.0563
425.07;	3.0660
425.34;	3.0757
425.61;	3.0852
425.88;	3.0946
426.15;	3.1039
426.42;	3.1130
426.69;	3.1220
426.96;	3.1309
427.23;	3.1396
427.50;	3.1482
427.77;	3.1567
428.04;	3.1650
428.31;	3.1732
428.58;	3.1813
428.85;	3.1892
429.13;	3.1970
429.40;	3.2046
429.67;	3.2121
429.94;	3.2194
