wavelength, nm;	absorption
366.00;	0.3858
366.32;	0.3923
366.64;	0.3989
366.95;	0.4055
367.27;	0.4122
367.59;	0.4191
367.91;	0.4260
368.22;	0.4329
368.54;	0.4400
368.86;	0.4472
369.18;	0.4544
369.49;	0.4617
369.81;	0.4691
370.13;	0.4766
370.45;	0.4842
370.76;	0.4919
371.08;	0.4996
371.40;	0.5074
371.72;	0.5154
372.03;	0.5234
372.35;	0.5315
372.67;	0.5397
372.99;	0.5479
373.30;	0.5563
373.62;	0.5647
373.94;	0.5733
374.26;	0.5819
374.58;	0.5906
374.89;	0.5994
375.21;	0.6083
375.53;	0.6173
375.85;	0.6264
376.16;	0.6355
376.48;	0.6448
376.80;	0.6541
377.12;	0.6635
377.43;	0.6730
377.75;	0.6826
378.07;	0.6923
378.39;	0.7021
378.70;	0.7120
379.02;	0.7219
379.34;	0.7320
379.66;	0.7421
379.97;	0.7523
380.29;	0.7626
380.61;	0.7730
380.93;	0.7835
381.24;	0.7941
381.56;	0.8047
381.88;	0.8155
382.20;	0.8263
382.51;	0.8372
382.83;	0.8482
383.15;	0.8593
383.47;	0.8705
383.79;	0.8817
384.10;	0.8930
384.42;	0.9044
384.74;	0.9159
385.06;	0.9275
385.37;	0.9392
385.69;	0.9509
386.01;	0.9627
386.33;	0.9746
386.64;	0.9866
386.96;	0.9986
387.28;	1.0108
387.60;	1.0230
387.91;	1.0353
388.23;	1.0476
388.55;	1.0600
388.87;	1.0725
389.18;	1.0851
389.50;	1.0977
389.82;	1.1105
390.14;	1.1232
390.45;	1.1361
390.77;	1.1490
391.09;	1.1620
391.41;	1.1750
391.73;	1.1881
392.04;	1.2013
392.36;	1.2145
392.68;	1.2278
393.00;	1.2412
393.31;	1.2546
393.63;	1.2680
393.95;	1.2815
394.27;	1.2951
394.58;	1.3087
394.90;	1.3224
395.22;	1.3361
395.54;	1.3499
395.85;	1.3637
396.17;	1.3776
396.49;	1.3915
396.81;	1.4054
397.12;	1.4194
397.44;	1.4335
397.76;	1.4475
398.08;	1.4616
398.39;	1.4758
398.71;	1.4899
399.03;	1.5041
399.35;	1.5184
399.66;	1.5326
399.98;	1.5469
400.30;	1.5612
400.62;	1.5756
400.94;	1.5899
401.25;	1.6043
401.57;	1.6187
401.89;	1.6331
402.21;	1.6475
402.52;	1.6619
402.84;	1.6763
403.16;	1.6908
403.48;	1.7052
403.79;	1.7197
404.11;	1.7341
404.43;	1.7486
404.75;	1.7630
405.06;	1.7775
405.38;	1.7919
405.70;	1.8063
406.02;	1.8208
406.33;	1.8352
406.65;	1.8495
406.97;	1.8639
407.29;	1.8783
407.60;	1.8926
407.92;	1.9069
408.24;	1.9212
408.56;	1.9354
408.88;	1.9497
409.19;	1.9638
409.51;	1.9780
409.83;	1.9921
410.15;	2.0062
410.46;	2.0202
410.78;	2.0342
411.10;	2.0482
411.42;	2.0621
411.73;	2.0759
412.05;	2.0897
412.37;	2.1034
412.69;	2.1171
413.00;	2.1307
413.32;	2.1443
413.64;	2.1578
413.96;	2.1712
414.27;	2.1846
414.59;	2.1979
414.91;	2.2111
415.23;	2.2242
415.54;	2.2373
415.86;	2.2503
416.18;	2.2632
416.50;	2.2760
416.81;	2.2887
417.13;	2.3013
417.45;	2.3139
417.77;	2.3263
418.09;	2.3387
418.40;	2.3509
418.72;	2.3631
419.04;	2.3751
419.36;	2.3871
419.67;	2.3989
419.99;	2.4106
420.31;	2.4223
420.63;	2.4338
420.94;	2.4451
421.26;	2.4564
421.58;	2.4676
421.90;	2.4786
422.21;	2.4895
422.53;	2.5003
422.85;	2.5109
423.17;	2.5214
423.48;	2.5318
423.80;	2.5420
424.12;	2.5522
424.44;	2.5621
424.75;	2.5720
425.07;	2.5816
425.39;	2.5912
425.71;	2.6006
426.03;	2.6098
426.34;	2.6189
426.66;	2.6279
426.98;	2.6367
427.30;	2.6453
427.61;	2.6538
427.93;	2.6621
428.25;	2.6703
428.57;	2.6783
428.88;	2.6861
429.20;	2.6938
429.52;	2.7013
429.84;	2.7086
430.15;	2.7158
430.47;	2.7228
430.79;	2.7296
431.11;	2.7363
431.42;	2.7427
431.74;	2.7490
432.06;	2.7551
