wavelength, nm;	absorption
408.00;	2.2997
408.29;	2.3152
408.57;	2.3307
408.86;	2.3462
409.15;	2.3617
409.44;	2.3771
409.72;	2.3925
410.01;	2.4078
410.30;	2.4231
410.59;	2.4384
410.87;	2.4536
411.16;	2.4688
411.45;	2.4839
411.73;	2.4989
412.02;	2.5140
412.31;	2.5289
412.60;	2.5438
412.88;	2.5587
413.17;	2.5735
413.46;	2.5882
413.75;	2.6029
414.03;	2.6175
414.32;	2.6320
414.61;	2.6465
414.89;	2.6608
415.18;	2.6752
415.47;	2.6894
415.76;	2.7035
416.04;	2.7176
416.33;	2.7316
416.62;	2.7455
416.90;	2.7593
417.19;	2.7731
417.48;	2.7867
417.77;	2.8002
418.05;	2.8137
418.34;	2.8271
418.63;	2.8403
418.92;	2.8535
419.20;	2.8665
419.49;	2.8795
419.78;	2.8923
420.06;	2.9050
420.35;	2.9177
420.64;	2.9302
420.93;	2.9426
421.21;	2.9548
421.50;	2.9670
421.79;	2.9790
422.08;	2.9910
422.36;	3.0027
422.65;	3.0144
422.94;	3.0260
423.22;	3.0374
423.51;	3.0486
423.80;	3.0598
424.09;	3.0708
424.37;	3.0817
424.66;	3.0924
424.95;	3.1030
425.24;	3.1135
425.52;	3.1238
425.81;	3.1339
426.10;	3.1440
426.38;	3.1538
426.67;	3.1636
426.96;	3.1731
427.25;	3.1826
427.53;	3.1918
427.82;	3.2009
428.11;	3.2099
428.40;	3.2187
428.68;	3.2273
428.97;	3.2358
429.26;	3.2441
429.54;	3.2522
429.83;	3.2602
430.12;	3.2680
430.41;	3.2756
430.69;	3.2831
430.98;	3.2904
431.27;	3.2975
431.55;	3.3045
431.84;	3.3113
432.13;	3.3179
432.42;	3.3243
432.70;	3.3306
432.99;	3.3366
433.28;	3.3425
433.57;	3.3482
433.85;	3.3538
434.14;	3.3591
434.43;	3.3643
434.71;	3.3692
435.00;	3.3740
435.29;	3.3786
435.58;	3.3831
435.86;	3.3873
436.15;	3.3913
436.44;	3.3952
436.73;	3.3988
437.01;	3.4023
437.30;	3.4056
437.59;	3.4087
437.87;	3.4116
438.16;	3.4143
438.45;	3.4168
438.74;	3.4191
439.02;	3.4212
439.31;	3.4232
439.60;	3.4249
439.89;	3.4265
440.17;	3.4278
440.46;	3.4289
440.75;	3.4299
441.03;	3.4307
441.32;	3.4312
441.61;	3.4316
441.90;	3.4318
442.18;	3.4317
442.47;	3.4315
442.76;	3.4311
443.05;	3.4305
443.33;	3.4297
443.62;	3.4287
443.91;	3.4275
444.19;	3.4261
444.48;	3.4245
444.77;	3.4227
445.06;	3.4207
445.34;	3.4185
445.63;	3.4162
445.92;	3.4136
446.20;	3.4109
446.49;	3.4079
446.78;	3.4048
447.07;	3.4014
447.35;	3.3979
447.64;	3.3942
447.93;	3.3903
448.22;	3.3862
448.50;	3.3819
448.79;	3.3775
449.08;	3.3728
449.36;	3.3680
449.65;	3.3630
449.94;	3.3578
450.23;	3.3524
450.51;	3.3468
450.80;	3.3410
451.09;	3.3351
451.38;	3.3290
451.66;	3.3227
451.95;	3.3162
452.24;	3.3096
452.52;	3.3027
452.81;	3.2957
453.10;	3.2886
453.39;	3.2812
453.67;	3.2737
453.96;	3.2660
454.25;	3.2582
454.54;	3.2502
454.82;	3.2420
455.11;	3.2336
455.40;	3.2251
455.68;	3.2165
455.97;	3.2076
456.26;	3.1986
456.55;	3.1895
456.83;	3.1802
457.12;	3.1707
457.41;	3.1611
457.70;	3.1514
457.98;	3.1415
458.27;	3.1314
458.56;	3.1212
458.84;	3.1109
459.13;	3.1004
459.42;	3.0897
459.71;	3.0790
459.99;	3.0681
460.28;	3.0570
460.57;	3.0458
460.86;	3.0345
461.14;	3.0231
461.43;	3.0115
461.72;	2.9998
462.00;	2.9880
462.29;	2.9761
462.58;	2.9640
462.87;	2.9518
463.15;	2.9395
463.44;	2.9271
463.73;	2.9145
464.01;	2.9019
464.30;	2.8891
464.59;	2.8763
464.88;	2.8633
465.16;	2.8502
465.45;	2.8371
465.74;	2.8238
466.03;	2.8104
466.31;	2.7969
466.60;	2.7834
466.89;	2.7697
467.17;	2.7560
467.46;	2.7421
467.75;	2.7282
468.04;	2.7142
468.32;	2.7001
468.61;	2.6859
468.90;	2.6717
469.19;	2.6574
469.47;	2.6430
469.76;	2.6285
470.05;	2.6140
470.33;	2.5993
470.62;	2.5847
470.91;	2.5699
471.20;	2.5551
471.48;	2.5403
471.77;	2.5254
472.06;	2.5104
472.35;	2.4954
472.63;	2.4803
472.92;	2.4652
473.21;	2.4500
473.49;	2.4348
473.78;	2.4195
474.07;	2.4042
474.36;	2.3889
474.64;	2.3735
474.93;	2.3581
475.22;	2.3426
475.51;	2.3271
475.79;	2.3116
476.08;	2.2961
476.37;	2.2805
476.65;	2.2649
476.94;	2.2493
477.23;	2.2337
477.52;	2.2180
477.80;	2.2024
478.09;	2.1867
478.38;	2.1710
478.66;	2.1553
478.95;	2.1396
479.24;	2.1239
479.53;	2.1082
479.81;	2.0924
480.10;	2.0767
480.39;	2.0610
480.68;	2.0453
480.96;	2.0296
481.25;	2.0139
481.54;	1.9982
481.82;	1.9825
482.11;	1.9668
482.40;	1.9511
482.69;	1.9355
482.97;	1.9198
483.26;	1.9042
483.55;	1.8886
483.84;	1.8730
484.12;	1.8575
484.41;	1.8420
484.70;	1.8264
484.98;	1.8110
485.27;	1.7955
485.56;	1.7801
485.85;	1.7647
486.13;	1.7494
486.42;	1.7341
486.71;	1.7188
487.00;	1.7035
487.28;	1.6883
487.57;	1.6732
487.86;	1.6580
488.14;	1.6430
488.43;	1.6279
488.72;	1.6129
489.01;	1.5980
489.29;	1.5831
489.58;	1.5683
489.87;	1.5535
490.16;	1.5387
490.44;	1.5241
490.73;	1.5094
491.02;	1.4949
491.30;	1.4803
491.59;	1.4659
491.88;	1.4515
492.17;	1.4371
492.45;	1.4229
492.74;	1.4087
493.03;	1.3945
493.31;	1.3804
493.60;	1.3664
493.89;	1.3524
494.18;	1.3385
494.46;	1.3247
494.75;	1.3110
495.04;	1.2973
495.33;	1.2837
495.61;	1.2701
495.90;	1.2566
496.19;	1.2432
496.47;	1.2299
496.76;	1.2167
497.05;	1.2035
497.34;	1.1904
497.62;	1.1774
497.91;	1.1644
498.20;	1.1515
498.49;	1.1388
498.77;	1.1260
499.06;	1.1134
499.35;	1.1009
499.63;	1.0884
499.92;	1.0760
500.21;	1.0637
500.50;	1.0515
500.78;	1.0393
501.07;	1.0272
501.36;	1.0153
501.65;	1.0034
501.93;	0.9916
502.22;	0.9798
502.51;	0.9682
502.79;	0.9566
503.08;	0.9452
503.37;	0.9338
503.66;	0.9225
503.94;	0.9112
504.23;	0.9001
504.52;	0.8891
504.81;	0.8781
505.09;	0.8673
505.38;	0.8565
505.67;	0.8458
505.95;	0.8352
506.24;	0.8246
506.53;	0.8142
