wavelength, nm;	absorption
356.00;	0.2718
356.41;	0.2786
356.83;	0.2855
357.24;	0.2925
357.66;	0.2997
358.07;	0.3070
358.49;	0.3145
358.90;	0.3221
359.31;	0.3298
359.73;	0.3377
360.14;	ой
360.56;	0.3540
360.97;	0.3623
361.39;	0.3708
361.80;	0.3795
362.21;	0.3883
362.63;	0.3973
363.04;	0.4064
363.46;	0.4157
363.87;	0.4251
364.29;	0.4347
364.70;	0.4445
365.11;	0.4545
365.53;	0.4646
365.94;	0.4748
366.36;	0.4853
366.77;	0.4959
367.19;	0.5067
367.60;	0.5177
368.02;	0.5288
368.43;	0.5401
368.84;	0.5516
369.26;	0.5633
369.67;	0.5751
370.09;	0.5871
370.50;	0.5993
370.92;	0.6117
371.33;	0.6243
371.74;	0.6370
372.16;	0.6500
372.57;	0.6631
372.99;	0.6764
373.40;	0.6899
373.82;	0.7036
374.23;	0.7174
374.64;	0.7315
375.06;	0.7457
375.47;	0.7601
375.89;	0.7747
376.30;	0.7895
376.72;	0.8045
377.13;	0.8196
377.54;	0.8350
377.96;	0.8505
378.37;	0.8662
378.79;	0.8821
379.20;	0.8982
379.62;	0.9145
380.03;	0.9310
380.44;	0.9476
380.86;	0.9644
381.27;	0.9814
381.69;	0.9986
382.10;	1.0160
382.52;	1.0336
382.93;	1.0513
383.34;	1.0692
383.76;	1.0873
384.17;	1.1055
384.59;	1.1240
385.00;	1.1426
385.42;	1.1613
385.83;	1.1803
386.24;	1.1994
386.66;	1.2186
387.07;	1.2381
387.49;	1.2577
387.90;	1.2774
388.32;	1.2973
388.73;	1.3174
389.15;	1.3376
389.56;	1.3579
389.97;	1.3784
390.39;	1.3991
390.80;	1.4199
391.22;	1.4408
391.63;	1.4619
392.05;	1.4831
392.46;	1.5044
392.87;	1.5258
393.29;	1.5474
393.70;	1.5691
394.12;	1.5909
394.53;	1.6128
394.95;	1.6348
395.36;	1.6569
395.77;	1.6792
396.19;	1.7015
396.60;	1.7239
397.02;	1.7464
397.43;	1.7690
397.85;	1.7916
398.26;	1.8144
398.67;	1.8372
399.09;	1.8600
399.50;	1.8830
399.92;	1.9060
400.33;	1.9290
400.75;	1.9521
401.16;	1.9752
401.57;	1.9984
401.99;	2.0216
402.40;	2.0448
402.82;	2.0680
403.23;	2.0913
403.65;	2.1145
404.06;	2.1378
404.47;	2.1611
404.89;	2.1843
405.30;	2.2076
405.72;	2.2308
406.13;	2.2540
406.55;	2.2772
406.96;	2.3004
407.37;	2.3235
407.79;	2.3465
408.20;	2.3695
408.62;	2.3925
409.03;	2.4154
409.45;	2.4382
409.86;	2.4609
410.27;	2.4836
